obstereo	obEZ	obSMILES	obInChi	obInChiKey
1	1	O=C(Nc1c(c2cc(NC)cc(c2)[C@H](O)/C=C\C)cnc(c1)O)CCC	InChI=1S/C20H25N3O3/c1-4-6-18(24)14-8-13(9-15(10-14)21-3)16-12-22-20(26)11-17(16)23-19(25)7-5-2/h4,6,8-12,18,21,24H,5,7H2,1-3H3,(H2,22,23,25,26)/b6-4-/t18-/m1/s1	YPAYZJVZQFGHMF-WLPBJKJWSA-N
2	0	O=C(O)c1c(O)cc(c(c1)O)O[C@@H]1C=C(NC(=N)N)[C@H](C(=C1)C)O	InChI=1S/C15H17N3O6/c1-6-2-7(3-9(13(6)21)18-15(16)17)24-12-5-10(19)8(14(22)23)4-11(12)20/h2-5,7,13,19-21H,1H3,(H,22,23)(H4,16,17,18)/t7-,13-/m0/s1	FAGKEGRWVYKNQJ-CPFSXVBKSA-N
1	1	O(c1ccccc1)/C(=C\c1c(O)ccc(c1COC)[C@H]1C=CC(CC1)(C)C)/CO	InChI=1S/C25H30O4/c1-25(2)13-11-18(12-14-25)21-9-10-24(27)22(23(21)17-28-3)15-20(16-26)29-19-7-5-4-6-8-19/h4-11,13,15,18,26-27H,12,14,16-17H2,1-3H3/b20-15-/t18-/m0/s1	SHKSKGLZSNCNQU-BAOGPQIGSA-N
1	0	O=C(O)Cc1c(O)c2nc([nH]c2c2c1CC=C1[C@@H]2CC(=CC1)C)N	InChI=1S/C18H19N3O3/c1-8-2-3-9-4-5-10-12(7-13(22)23)17(24)16-15(20-18(19)21-16)14(10)11(9)6-8/h2,4,11,24H,3,5-7H2,1H3,(H,22,23)(H3,19,20,21)/t11-/m0/s1	GPKPYJZYDDPJFL-NSHDSACASA-N
0	0	O=C(NCC)Cc1c(O)c2c3c(c(ccc3)C(C)C)ccc2cc1	InChI=1S/C21H23NO2/c1-4-22-19(23)12-15-9-8-14-10-11-17-16(13(2)3)6-5-7-18(17)20(14)21(15)24/h5-11,13,24H,4,12H2,1-3H3,(H,22,23)	DQBDXDSQWPWJQJ-UHFFFAOYSA-N
1	0	Fc1c(c2c(cc1)cccc2)[C@@H](C(=O)OC(=O)c1c2c(ccc1)cccc2)C(=O)OC(=O)CCC	InChI=1S/C28H21FO6/c1-2-8-23(30)34-27(32)25(24-20-13-6-4-10-18(20)15-16-22(24)29)28(33)35-26(31)21-14-7-11-17-9-3-5-12-19(17)21/h3-7,9-16,25H,2,8H2,1H3/t25-/m1/s1	WJZULEPQDUTMEE-RUZDIDTESA-N
0	0	Clc1c2c(Cl)cccc2c(cc1C(=O)O)C(=O)N(c1c2c(O)cc(cc2ccc1)O)C(=O)CCC	InChI=1S/C26H19Cl2NO6/c1-2-5-21(32)29(19-9-3-6-13-10-14(30)11-20(31)22(13)19)25(33)16-12-17(26(34)35)24(28)23-15(16)7-4-8-18(23)27/h3-4,6-12,30-31H,2,5H2,1H3,(H,34,35)	CDAPBEOEVIHKTN-UHFFFAOYSA-N
2	1	O=C(O)c1c(N[C@@H](C(=O)O)/C=C/C(=O)O)c(O)nc2c1CC(=C([C@@H]2OC)CO)N	InChI=1S/C17H19N3O9/c1-29-14-7(5-21)8(18)4-6-11(17(27)28)13(15(24)20-12(6)14)19-9(16(25)26)2-3-10(22)23/h2-3,9,14,19,21H,4-5,18H2,1H3,(H,20,24)(H,22,23)(H,25,26)(H,27,28)/b3-2+/t9-,14+/m1/s1	QXPDEFJCZLBMDI-XKKUMHBKSA-N
1	0	Clc1c(O)cc2c(c1)c(O)c1c(c2C(=O)CN)CN=C[C@H]1C	InChI=1S/C16H15ClN2O3/c1-7-5-19-6-10-14(7)16(22)9-2-11(17)12(20)3-8(9)15(10)13(21)4-18/h2-3,5,7,20,22H,4,6,18H2,1H3/t7-/m1/s1	WPRVBTIXEPNBHL-SSDOTTSWSA-N
0	1	Ic1c(Cl)c2c(cc1)ccc(c2)/C(=C/Cc1c(Cl)c(ccc1)CO)/NC	InChI=1S/C21H18Cl2INO/c1-25-19(10-8-14-3-2-4-16(12-26)20(14)22)15-6-5-13-7-9-18(24)21(23)17(13)11-15/h2-7,9-11,25-26H,8,12H2,1H3/b19-10-	TUJSZVDHPIERLH-GRSHGNNSSA-N
0	0	O=C(OC(=O)N)NC(=O)c1c(c([nH]c1)O)CNc1c(cccc1)C	InChI=1S/C15H16N4O5/c1-8-4-2-3-5-11(8)17-6-9-10(7-18-12(9)20)13(21)19-15(23)24-14(16)22/h2-5,7,17-18,20H,6H2,1H3,(H2,16,22)(H,19,21,23)	KYWQLBIUYUWUTD-UHFFFAOYSA-N
1	0	O=C(O)c1c(NC(=O)CC(=O)O)c(c2c3c(ccc2)CC=C2[C@@H]3N(C(=C2)O)CCCO)ccc1	InChI=1S/C25H24N2O7/c28-11-3-10-27-20(30)12-15-9-8-14-4-1-5-16(22(14)24(15)27)17-6-2-7-18(25(33)34)23(17)26-19(29)13-21(31)32/h1-2,4-7,9,12,24,28,30H,3,8,10-11,13H2,(H,26,29)(H,31,32)(H,33,34)/t24-/m0/s1	LCRNUVBDESUMOF-DEOSSOPVSA-N
0	0	Fc1c(OC)c2c(c(c1O)NC(=O)C)c(O)c(c(c2)OCc1nc[nH]c1C)OC	InChI=1S/C19H20FN3O6/c1-8-11(22-7-21-8)6-29-12-5-10-13(16(25)19(12)28-4)15(23-9(2)24)17(26)14(20)18(10)27-3/h5,7,25-26H,6H2,1-4H3,(H,21,22)(H,23,24)	IYPGRDBPSQIZNI-UHFFFAOYSA-N
0	0	O=c1c(c([nH]c(c1)Nc1cc(C(=O)O)ccc1)C)C(=O)O	InChI=1S/C14H12N2O5/c1-7-12(14(20)21)10(17)6-11(15-7)16-9-4-2-3-8(5-9)13(18)19/h2-6H,1H3,(H,18,19)(H,20,21)(H2,15,16,17)	YHWFETORSXRTRU-UHFFFAOYSA-N
0	1	O=C(O)c1c(c(cc(c1)Cc1ccccc1)C)C(=O)/C=C(/O)\C	InChI=1S/C19H18O4/c1-12-8-15(10-14-6-4-3-5-7-14)11-16(19(22)23)18(12)17(21)9-13(2)20/h3-9,11,20H,10H2,1-2H3,(H,22,23)/b13-9+	JPJCEWDTUCYWDE-UKTHLTGXSA-N
0	0	O(c1c2c(c3c(c1)cccc3)cc1c(c2)cccc1)C	InChI=1S/C19H14O/c1-20-19-12-15-8-4-5-9-16(15)17-10-13-6-2-3-7-14(13)11-18(17)19/h2-12H,1H3	YREHLEHKDBHRCX-UHFFFAOYSA-N
0	0	S(=O)(=O)(NC(=O)c1cc2c(cc1)[nH]c(c2)C(=O)O)Cc1c(cccc1)CO	InChI=1S/C18H16N2O6S/c21-9-12-3-1-2-4-13(12)10-27(25,26)20-17(22)11-5-6-15-14(7-11)8-16(19-15)18(23)24/h1-8,19,21H,9-10H2,(H,20,22)(H,23,24)	CVRICUGSEWPFEQ-UHFFFAOYSA-N
0	0	O=C(OCC)c1c2c(c(O)ccc2C(=O)N)c(cc1)C(=O)O	InChI=1S/C15H13NO6/c1-2-22-15(21)9-4-3-8(14(19)20)12-10(17)6-5-7(11(9)12)13(16)18/h3-6,17H,2H2,1H3,(H2,16,18)(H,19,20)	PSZLAJCFUIJOOC-UHFFFAOYSA-N
0	0	Brc1c2c(c(cc1)CC(=O)OC(=O)c1cc(F)c3c(c1)[nH]cc3)ccc(c2)CO	InChI=1S/C22H15BrFNO4/c23-18-4-2-13(15-3-1-12(11-26)7-17(15)18)10-21(27)29-22(28)14-8-19(24)16-5-6-25-20(16)9-14/h1-9,25-26H,10-11H2	HTVOXUABHCWYLD-UHFFFAOYSA-N
0	1	O=C(OC(=O)C)c1c(cc(cc1)O)/C=c/1\c(=C)cc(c(c1)C)OC	InChI=1S/C19H18O5/c1-11-8-18(23-4)12(2)7-14(11)9-15-10-16(21)5-6-17(15)19(22)24-13(3)20/h5-10,21H,1H2,2-4H3/b14-9-	GMURLJVMWFPABA-ZROIWOOFSA-N
1	0	ClC1=Cc2c3c([C@H]1OC)cc(c(c3c(cc2)C(=O)O)c1[nH]c(cc1)C)O	InChI=1S/C20H16ClNO4/c1-9-3-6-14(22-9)18-15(23)8-12-16-10(7-13(21)19(12)26-2)4-5-11(17(16)18)20(24)25/h3-8,19,22-23H,1-2H3,(H,24,25)/t19-/m1/s1	YEBLSAHBDZUODU-LJQANCHMSA-N
3	0	Clc1c2[nH]c(c(c2cc(c1)C)c1c(cccc1C)[C@H]1C[C@H](O)C[C@@H](C1)O)O	InChI=1S/C22H24ClNO3/c1-11-6-17-20(22(27)24-21(17)18(23)7-11)19-12(2)4-3-5-16(19)13-8-14(25)10-15(26)9-13/h3-7,13-15,24-27H,8-10H2,1-2H3/t13-,14-,15+	BYJNXCJPYHDMMC-QKDCVEJESA-N
0	0	s1c2c3c(c(c(c2cc1)O)OCCC(=O)O)c(c(cc3)C(=O)O)C(C)C	InChI=1S/C19H18O6S/c1-9(2)14-11(19(23)24)4-3-10-15(14)17(25-7-5-13(20)21)16(22)12-6-8-26-18(10)12/h3-4,6,8-9,22H,5,7H2,1-2H3,(H,20,21)(H,23,24)	POTRAGHPPIIJDX-UHFFFAOYSA-N
4	0	ClC1=C(F)[C@H](O)C[C@H]([C@@H]1C)c1c(c(C(=O)O)ccc1)[C@H](C(=O)O)CC	InChI=1S/C18H20ClFO5/c1-3-9(17(22)23)14-10(5-4-6-11(14)18(24)25)12-7-13(21)16(20)15(19)8(12)2/h4-6,8-9,12-13,21H,3,7H2,1-2H3,(H,22,23)(H,24,25)/t8-,9+,12+,13+/m0/s1	QYEOYIQXNIMPTF-HIAZDOBYSA-N
0	4	FC(F)(/C=C\C(=O)O)C/C(=C/C=C(/C=C\C)\C)/c1[nH]ccc1	InChI=1S/C17H19F2NO2/c1-3-5-13(2)7-8-14(15-6-4-11-20-15)12-17(18,19)10-9-16(21)22/h3-11,20H,12H2,1-2H3,(H,21,22)/b5-3-,10-9-,13-7+,14-8-	WIMWWVZYGLUVOP-XKYPQRILSA-N
1	0	O=C(O)CC(=O)NC1=C(C(=CC2=C(Cc3c([C@@H]12)cccc3)C)O)CCC	InChI=1S/C21H23NO4/c1-3-6-15-17(23)10-16-12(2)9-13-7-4-5-8-14(13)20(16)21(15)22-18(24)11-19(25)26/h4-5,7-8,10,20,23H,3,6,9,11H2,1-2H3,(H,22,24)(H,25,26)/t20-/m1/s1	WDWLXSIFBTWNNP-HXUWFJFHSA-N
0	1	O=C(O)/C=C/Cc1c(c(O)ccc1CO)CCC(O)(C)C	InChI=1S/C16H22O5/c1-16(2,21)9-8-13-12(4-3-5-15(19)20)11(10-17)6-7-14(13)18/h3,5-7,17-18,21H,4,8-10H2,1-2H3,(H,19,20)/b5-3+	AIZNDWYFJDBTHL-HWKANZROSA-N
0	0	O=C(O)c1c(Oc2c3c(ncc(c3)CC)cc(c2)OC)ccc(c1)O	InChI=1S/C19H17NO5/c1-3-11-6-14-16(20-10-11)8-13(24-2)9-18(14)25-17-5-4-12(21)7-15(17)19(22)23/h4-10,21H,3H2,1-2H3,(H,22,23)	BKBZIGSRNABKGD-UHFFFAOYSA-N
0	1	Clc1c(OC)c(c(c2c1cc1c(c2)ccc(c1)/C=C\O)F)C(=O)O	InChI=1S/C18H12ClFO4/c1-24-17-14(18(22)23)16(20)13-7-10-3-2-9(4-5-21)6-11(10)8-12(13)15(17)19/h2-8,21H,1H3,(H,22,23)/b5-4-	MECZYBJCHHPIFZ-PLNGDYQASA-N
0	0	O=C(OCc1c(c2cc(C(=O)C)ccc2)cccc1)c1c(NC(=O)C)cccc1	InChI=1S/C24H21NO4/c1-16(26)18-9-7-10-19(14-18)21-11-4-3-8-20(21)15-29-24(28)22-12-5-6-13-23(22)25-17(2)27/h3-14H,15H2,1-2H3,(H,25,27)	JEZPGCKLIHLMHQ-UHFFFAOYSA-N
0	0	O=C(O)c1c2c3c(c(O)ccc3CC)ccc2[nH]c1	InChI=1S/C15H13NO3/c1-2-8-3-6-12(17)9-4-5-11-14(13(8)9)10(7-16-11)15(18)19/h3-7,16-17H,2H2,1H3,(H,18,19)	JBSGOEOKELIOEE-UHFFFAOYSA-N
0	1	O=C1c2c(C(=O)C(=C1C(=O)O)C)cc(cc2/C=C\C=C)CCC(=O)O	InChI=1S/C19H16O6/c1-3-4-5-12-8-11(6-7-14(20)21)9-13-16(12)18(23)15(19(24)25)10(2)17(13)22/h3-5,8-9H,1,6-7H2,2H3,(H,20,21)(H,24,25)/b5-4-	LBJFSJXNZTYVBC-PLNGDYQASA-N
1	0	O=C(O)c1c(O)cc(c2c1cc(cc2CC)[C@H](N)c1cc(O)ccc1)O	InChI=1S/C20H19NO5/c1-2-10-6-12(19(21)11-4-3-5-13(22)7-11)8-14-17(10)15(23)9-16(24)18(14)20(25)26/h3-9,19,22-24H,2,21H2,1H3,(H,25,26)/t19-/m1/s1	VKRAYQSBJLVVAN-LJQANCHMSA-N
0	0	Clc1c(O)cc2c(c1C)occ2c1c2c(O)cccc2cc(c1)Cl	InChI=1S/C19H12Cl2O3/c1-9-18(21)16(23)7-13-14(8-24-19(9)13)12-6-11(20)5-10-3-2-4-15(22)17(10)12/h2-8,22-23H,1H3	XXYHAWGEOAKSSO-UHFFFAOYSA-N
0	1	O=C(O)c1cc(ccc1)/C=C(/OC)\c1cc(OC)ccc1	InChI=1S/C17H16O4/c1-20-15-8-4-6-13(11-15)16(21-2)10-12-5-3-7-14(9-12)17(18)19/h3-11H,1-2H3,(H,18,19)/b16-10+	OFQVGNZSJWRXSX-MHWRWJLKSA-N
1	0	S(=O)(=O)(O)[C@H]1c2c(c3n(c4c(OC)c(O)cc(c4)F)ccc3cc2CC(=O)O)CC=C1	InChI=1S/C21H18FNO7S/c1-30-21-15(9-13(22)10-16(21)24)23-6-5-11-7-12(8-18(25)26)19-14(20(11)23)3-2-4-17(19)31(27,28)29/h2,4-7,9-10,17,24H,3,8H2,1H3,(H,25,26)(H,27,28,29)/t17-/m1/s1	AQLVVOXEMUJFLP-QGZVFWFLSA-N
0	0	Clc1cc2c(S(=O)(=O)N)cc(cc2cc1)CCCC(=O)O	InChI=1S/C14H14ClNO4S/c15-11-5-4-10-6-9(2-1-3-14(17)18)7-13(12(10)8-11)21(16,19)20/h4-8H,1-3H2,(H,17,18)(H2,16,19,20)	WXKWJEXRNDXNRH-UHFFFAOYSA-N
0	0	S(=O)(=O)(NC(=O)OC(=O)C)c1c(O)cc(cc1)c1ccc(cc1)CC(=O)O	InChI=1S/C17H15NO8S/c1-10(19)26-17(23)18-27(24,25)15-7-6-13(9-14(15)20)12-4-2-11(3-5-12)8-16(21)22/h2-7,9,20H,8H2,1H3,(H,18,23)(H,21,22)	SGKHRKVSTMJNMT-UHFFFAOYSA-N
1	0	Clc1c(c2c(c(c1)C)cccc2)[C@](O)(c1c2c(oc1)cc1c(c2)cccc1)C(=O)O	InChI=1S/C25H17ClO4/c1-14-10-21(26)23(18-9-5-4-8-17(14)18)25(29,24(27)28)20-13-30-22-12-16-7-3-2-6-15(16)11-19(20)22/h2-13,29H,1H3,(H,27,28)/t25-/m1/s1	NRLLEILHFOHEQR-RUZDIDTESA-N
1	2	O=C(N[C@@H](C(=O)O)/C=C\C(=O)O)c1c(O)cc(cc1)CC/C(=C(/O)\C)/C(=O)O	InChI=1S/C18H19NO9/c1-9(20)11(17(25)26)4-2-10-3-5-12(14(21)8-10)16(24)19-13(18(27)28)6-7-15(22)23/h3,5-8,13,20-21H,2,4H2,1H3,(H,19,24)(H,22,23)(H,25,26)(H,27,28)/b7-6-,11-9-/t13-/m1/s1	KNQSNAQOUUICRZ-HBAVYGPUSA-N
4	0	Clc1nc(O)cnc1C(=O)[C@H]1C2=CCC[C@@H]([C@H]2[C@@H](CC1)O)c1c(ccc(c1)C(=O)O)CCO	InChI=1S/C24H25ClN2O6/c25-23-21(26-11-19(30)27-23)22(31)16-6-7-18(29)20-14(16)2-1-3-15(20)17-10-13(24(32)33)5-4-12(17)8-9-28/h2,4-5,10-11,15-16,18,20,28-29H,1,3,6-9H2,(H,27,30)(H,32,33)/t15-,16-,18-,20+/m1/s1	CQXZQAJICVUDQL-CIWUYKSXSA-N
3	0	O=C(OCCCCC)c1c(c2c3c(cc(cc3)C[C@H]3[C@@H](O)NC[C@@](C3)(O)C)ccc2cc1)C	InChI=1S/C28H35NO4/c1-4-5-6-13-33-27(31)23-12-10-20-8-9-21-14-19(7-11-24(21)25(20)18(23)2)15-22-16-28(3,32)17-29-26(22)30/h7-12,14,22,26,29-30,32H,4-6,13,15-17H2,1-3H3/t22-,26-,28-/m1/s1	JAIGJTHQYYLQAE-DUFKRMHYSA-N
1	2	O=C(O)c1c(cc(c(c1)C)C)C/C(=C\C(=C\C(=O)O)\C(=O)OC(=O)[C@H](N)C(=O)O)/C(=O)O	InChI=1S/C20H19NO11/c1-8-3-10(13(17(26)27)4-9(8)2)5-11(16(24)25)6-12(7-14(22)23)19(30)32-20(31)15(21)18(28)29/h3-4,6-7,15H,5,21H2,1-2H3,(H,22,23)(H,24,25)(H,26,27)(H,28,29)/b11-6+,12-7-/t15-/m1/s1	VXYLUUGDTFCGQW-XHKZAKQNSA-N
1	0	O=C(O)[C@@H](c1c2c3c(O)c(O)ccc3cc(c2ccc1)C#N)CC	InChI=1S/C19H15NO4/c1-2-12(19(23)24)14-5-3-4-13-11(9-20)8-10-6-7-15(21)18(22)16(10)17(13)14/h3-8,12,21-22H,2H2,1H3,(H,23,24)/t12-/m1/s1	TTWWHCBTVBHTKW-GFCCVEGCSA-N
2	0	O([C@@H]1c2c(c3c(c(c(cc3CCC)C)CCC)CCOC)cccc2[C@@H](C=C1)OC)CC	InChI=1S/C29H40O3/c1-7-11-21-19-20(4)22(12-8-2)23(17-18-30-5)28(21)25-14-10-13-24-26(31-6)15-16-27(29(24)25)32-9-3/h10,13-16,19,26-27H,7-9,11-12,17-18H2,1-6H3/t26-,27+/m1/s1	PSSXXWQHAPRLMX-SXOMAYOGSA-N
2	0	O=C(NC)CNCC[C@H](c1c(c(O)ncc1)[C@H](O)N)CC	InChI=1S/C14H24N4O3/c1-3-9(4-6-17-8-11(19)16-2)10-5-7-18-14(21)12(10)13(15)20/h5,7,9,13,17,20H,3-4,6,8,15H2,1-2H3,(H,16,19)(H,18,21)/t9-,13+/m1/s1	BFETUXSLGYKDQA-RNCFNFMXSA-N
3	0	O=C(NC(=O)[C@@H](N)C(=O)O)[C@@H]1O[C@@H]2c3c1cccc3CC(=C2)C	InChI=1S/C16H16N2O5/c1-7-5-8-3-2-4-9-11(8)10(6-7)23-13(9)15(20)18-14(19)12(17)16(21)22/h2-4,6,10,12-13H,5,17H2,1H3,(H,21,22)(H,18,19,20)/t10-,12+,13+/m0/s1	JCHJAAYJRWWRMB-CYZMBNFOSA-N
2	1	O=C(O)[C@H]1c2c(c(cc3c2CC=CC3)C)[C@@H](C(=C1)/C=C\COC(=O)CC(=O)O)C	InChI=1S/C23H24O6/c1-13-10-16-6-3-4-8-17(16)22-18(23(27)28)11-15(14(2)21(13)22)7-5-9-29-20(26)12-19(24)25/h3-5,7,10-11,14,18H,6,8-9,12H2,1-2H3,(H,24,25)(H,27,28)/b7-5-/t14-,18-/m1/s1	WFIAOQOTKGMNTL-FVGVTAGRSA-N
0	0	O(c1c(O)ccc2c1cc(cc2)Cc1ccccc1)C	InChI=1S/C18H16O2/c1-20-18-16-12-14(11-13-5-3-2-4-6-13)7-8-15(16)9-10-17(18)19/h2-10,12,19H,11H2,1H3	PHISFBWCPBFTSR-UHFFFAOYSA-N
1	1	O=C(OC/C=C\[C@H](O)c1c[nH]c(c1)O)CCCCCC	InChI=1S/C15H23NO4/c1-2-3-4-5-8-15(19)20-9-6-7-13(17)12-10-14(18)16-11-12/h6-7,10-11,13,16-18H,2-5,8-9H2,1H3/b7-6-/t13-/m0/s1	DZPLRLYRRWOVGI-FWWRYZNZSA-N
2	1	O=C(c1c(cc(c(c1)CC)[C@@H](NCC(=O)O)C)C)/C(=N\CC[C@H](C(=O)N)CC=C)/O	InChI=1S/C22H31N3O5/c1-5-7-16(21(23)29)8-9-24-22(30)20(28)17-11-15(6-2)18(10-13(17)3)14(4)25-12-19(26)27/h5,10-11,14,16,25H,1,6-9,12H2,2-4H3,(H2,23,29)(H,24,30)(H,26,27)/t14-,16+/m0/s1	JAKIPGSYYGUYRC-GOEBONIOSA-N
0	2	Clc1cc(ccc1)/C=C/C=C\c1c([nH]cc1)C	InChI=1S/C15H14ClN/c1-12-14(9-10-17-12)7-3-2-5-13-6-4-8-15(16)11-13/h2-11,17H,1H3/b5-2+,7-3-	VJQDCURYQARXHG-BUSGPAIPSA-N
3	2	S(=O)(=O)([C@@H]([C@@H](O)/C(=C\C(=C\C(=O)O)\CC(=O)O)/O[C@H](c1[nH]ccc1)CO)CCC(C)C)C	InChI=1S/C21H31NO9S/c1-13(2)6-7-18(32(3,29)30)21(28)16(9-14(10-19(24)25)11-20(26)27)31-17(12-23)15-5-4-8-22-15/h4-5,8-10,13,17-18,21-23,28H,6-7,11-12H2,1-3H3,(H,24,25)(H,26,27)/b14-10-,16-9+/t17-,18+,21-/m0/s1	YGACCCRKTLPPGP-SLQMOHEGSA-N
0	0	O=C(NC(=O)NCC=O)NC(=O)c1occ2c1CC=CC2	InChI=1S/C13H13N3O5/c17-6-5-14-12(19)16-13(20)15-11(18)10-9-4-2-1-3-8(9)7-21-10/h1-2,6-7H,3-5H2,(H3,14,15,16,18,19,20)	QIACLQNXLJMGLF-UHFFFAOYSA-N
1	1	c1(/C(=C\c2ccc(cc2)[C@H](CC)C)/C)cc(ccc1)CC	InChI=1S/C21H26/c1-5-16(3)20-12-10-19(11-13-20)14-17(4)21-9-7-8-18(6-2)15-21/h7-16H,5-6H2,1-4H3/b17-14-/t16-/m0/s1	XTGDUZKUILKKCP-GDGUIRGDSA-N
2	0	Clc1c(cc(cc1)C(C)C)[C@@H](N[C@@H](c1c(cn(c1)CC(=O)O)CCC)C)C=C	InChI=1S/C23H31ClN2O2/c1-6-8-18-12-26(14-23(27)28)13-20(18)16(5)25-22(7-2)19-11-17(15(3)4)9-10-21(19)24/h7,9-13,15-16,22,25H,2,6,8,14H2,1,3-5H3,(H,27,28)/t16-,22+/m1/s1	RFCGMJGITYKCLM-ZHRRBRCNSA-N
0	1	O=C(O)c1cc(c(cc1)O)C(=O)/C(=C/Nc1cc(ccc1)CC(=O)O)/C(=O)O	InChI=1S/C19H15NO8/c21-15-5-4-11(18(25)26)8-13(15)17(24)14(19(27)28)9-20-12-3-1-2-10(6-12)7-16(22)23/h1-6,8-9,20-21H,7H2,(H,22,23)(H,25,26)(H,27,28)/b14-9-	BPDZEXQOZFEDTK-ZROIWOOFSA-N
0	0	Ic1cc(Oc2c(C(=O)OCC3=CCc4c(C3)cc([nH]4)C)cccc2)cc(c1)OC	InChI=1S/C24H22INO4/c1-15-9-17-10-16(7-8-22(17)26-15)14-29-24(27)21-5-3-4-6-23(21)30-20-12-18(25)11-19(13-20)28-2/h3-7,9,11-13,26H,8,10,14H2,1-2H3	GGNYUKGFOZOKLK-UHFFFAOYSA-N
0	0	O=C(O)c1c2c3c4c(c1)cccc4ccc3cc(c2)C(=O)c1c(occ1)CCC	InChI=1S/C25H18O4/c1-2-4-21-18(9-10-29-21)24(26)17-11-16-8-7-14-5-3-6-15-12-20(25(27)28)19(13-17)23(16)22(14)15/h3,5-13H,2,4H2,1H3,(H,27,28)	WNEOSKZUSWTGCZ-UHFFFAOYSA-N
1	0	O=C(O)c1c2c(c(c3c1cccc3)CC[C@@H](O)C)cc(c(c2)C(=O)O)C=O	InChI=1S/C21H18O6/c1-11(23)6-7-14-13-4-2-3-5-15(13)19(21(26)27)18-9-16(20(24)25)12(10-22)8-17(14)18/h2-5,8-11,23H,6-7H2,1H3,(H,24,25)(H,26,27)/t11-/m0/s1	JMQFZSPALNGURC-NSHDSACASA-N
0	0	O=C(OCCC)Cc1c2c(cc(c1)CC(C)C)ccc1c2CC(=CC1)O	InChI=1S/C23H28O3/c1-4-9-26-22(25)13-19-12-16(10-15(2)3)11-18-6-5-17-7-8-20(24)14-21(17)23(18)19/h5-6,8,11-12,15,24H,4,7,9-10,13-14H2,1-3H3	JKMNJYQJCIGIMV-UHFFFAOYSA-N
0	0	FC(F)(C(=O)CC(=O)c1c2c(ccc1)CC=C(C2)CCCC)CCCC(C)C	InChI=1S/C24H32F2O2/c1-4-5-9-18-12-13-19-10-6-11-20(21(19)15-18)22(27)16-23(28)24(25,26)14-7-8-17(2)3/h6,10-12,17H,4-5,7-9,13-16H2,1-3H3	PKZPSAOHBGCBSF-UHFFFAOYSA-N
1	0	O=C(O)c1c(O)cc(c(c1)C(=O)[C@H](Oc1c(cc(cc1)OC)C(C)(C)C)C(=O)NC(=O)C)O	InChI=1S/C23H25NO9/c1-11(25)24-21(29)20(19(28)13-9-14(22(30)31)17(27)10-16(13)26)33-18-7-6-12(32-5)8-15(18)23(2,3)4/h6-10,20,26-27H,1-5H3,(H,30,31)(H,24,25,29)/t20-/m0/s1	DOHVIVIVDDXKSG-FQEVSTJZSA-N
0	1	O=C(O)/C=C(\O)/Nc1c(O)c(c2nc[nH]c2)cc(c1)OC	InChI=1S/C13H13N3O5/c1-21-7-2-8(10-5-14-6-15-10)13(20)9(3-7)16-11(17)4-12(18)19/h2-6,16-17,20H,1H3,(H,14,15)(H,18,19)/b11-4-	ZVJVUXDLNNLFSR-WCIBSUBMSA-N
0	2	O=C(O)/C=C/C=C\c1c(c(O)c2c(c1)ccc(c2)n1c(O)ccc1C)CN	InChI=1S/C21H20N2O4/c1-13-6-9-19(24)23(13)16-8-7-15-10-14(4-2-3-5-20(25)26)18(12-22)21(27)17(15)11-16/h2-11,24,27H,12,22H2,1H3,(H,25,26)/b4-2-,5-3+	RLEGYMJCTVMPCX-VOERYJCWSA-N
2	0	Clc1c(N([C@H]([C@H](CO)C)CC(C(=O)O)C(=O)O)C)c(OC)cc2c1cccc2O	InChI=1S/C20H24ClNO7/c1-10(9-23)14(7-13(19(25)26)20(27)28)22(2)18-16(29-3)8-12-11(17(18)21)5-4-6-15(12)24/h4-6,8,10,13-14,23-24H,7,9H2,1-3H3,(H,25,26)(H,27,28)/t10-,14-/m0/s1	MQYSWKZDIRWBBT-HZMBPMFUSA-N
0	0	S(=O)(=O)(CC(=O)O)CCC(=O)NCC(=O)OC(=O)Nc1c([nH]c(c1)NC(=O)OCC)C(=O)NCC(=O)O	InChI=1S/C18H23N5O13S/c1-2-35-17(31)23-10-5-9(15(22-10)16(30)20-6-12(25)26)21-18(32)36-14(29)7-19-11(24)3-4-37(33,34)8-13(27)28/h5,22H,2-4,6-8H2,1H3,(H,19,24)(H,20,30)(H,21,32)(H,23,31)(H,25,26)(H,27,28)	OLBSZBHCQHAUGS-UHFFFAOYSA-N
0	0	O=C(O)c1c(Oc2ccccc2)c2c(C(=O)NCCCC)cccc2cc1O	InChI=1S/C22H21NO5/c1-2-3-12-23-21(25)16-11-7-8-14-13-17(24)19(22(26)27)20(18(14)16)28-15-9-5-4-6-10-15/h4-11,13,24H,2-3,12H2,1H3,(H,23,25)(H,26,27)	CLKUMGPOAZJNDU-UHFFFAOYSA-N
3	0	O=C(O)[C@@H]1c2[nH]c(c(c2[C@@H]2C(=C1)C=C[C@@H](C2)C)c1c(c2ccccc2)cc(cc1)OC)O	InChI=1S/C27H25NO4/c1-15-8-9-17-13-22(27(30)31)25-23(21(17)12-15)24(26(29)28-25)19-11-10-18(32-2)14-20(19)16-6-4-3-5-7-16/h3-11,13-15,21-22,28-29H,12H2,1-2H3,(H,30,31)/t15-,21-,22-/m0/s1	XDWIKJRYVDIFSY-RXYZOABWSA-N
