tetra	ez	Structure of rdSMILES [idcode]	rdSMILES	rdInChI	rdInChIKey	dwSmiles	diff_rd_dw_SMILES	dwInChI	diff_rd_dw_inchi	dwInChI-Key	diff_rd_dw_inchikey	
1	1	fmwAp@@HxyHyyEDhhehmEEheTljp\mzu@pTREPEQDAP@	COc1cc2c(cc1O)[C@@H](C(=O)OC(=O)c1ccc(O)cc1)C(O)=C(C)C2	InChI=1S/C20H18O7/c1-10-7-12-8-16(26-2)15(22)9-14(12)17(18(10)23)20(25)27-19(24)11-3-5-13(21)6-4-11/h3-6,8-9,17,21-23H,7H2,1-2H3/t17-/m1/s1	WDDZALVPGWJPBC-QGZVFWFLSA-N	CC(Cc(cc1OC)c([C@H]2C(OC(c(cc3)ccc3O)=O)=O)cc1O)=C2O	0	InChI=1S/C20H18O7/c1-10-7-12-8-16(26-2)15(22)9-14(12)17(18(10)23)20(25)27-19(24)11-3-5-13(21)6-4-11/h3-6,8-9,17,21-23H,7H2,1-2H3/t17-/m1/s1	1	WDDZALVPGWJPBC-QGZVFWFLSA-N	1	
0	0	egdPB@@@MAclbbbRRtrRTTRbRjpbecdVSRptsPPQM@AARU@D@@@	COc1cc(C)c2c(c1)c1oc(C)cc1c1cc(CCC(=O)c3ccccc3)oc12	InChI=1S/C26H22O4/c1-15-11-19(28-3)14-22-24(15)26-21(20-12-16(2)29-25(20)22)13-18(30-26)9-10-23(27)17-7-5-4-6-8-17/h4-8,11-14H,9-10H2,1-3H3	PRCBKCQXQRLBML-UHFFFAOYSA-N	Cc1cc(c2c(c(c3c4)c(C)cc4OC)[o]c(CCC(c4ccccc4)=O)c2)c3[o]1	0	InChI=1S/C26H22O4/c1-15-11-19(28-3)14-22-24(15)26-21(20-12-16(2)29-25(20)22)13-18(30-26)9-10-23(27)17-7-5-4-6-8-17/h4-8,11-14H,9-10H2,1-3H3	1	PRCBKCQXQRLBML-UHFFFAOYSA-N	1	
2	2	e`\XLH@@mCH`HcHhhhhdhcmECDehUHqHhyUuLmTCDUEMPHEUQBDDxP@	CC(=O)OC1=C([C@H](O)Cn2ccc3c(CC(C)(C)C)cccc32)[C@@H](Cl)c2ccccc2C1	InChI=1S/C27H30ClNO3/c1-17(30)32-24-14-18-8-5-6-10-21(18)26(28)25(24)23(31)16-29-13-12-20-19(15-27(2,3)4)9-7-11-22(20)29/h5-13,23,26,31H,14-16H2,1-4H3/t23-,26+/m1/s1	WGOPBDUSCRHEAD-BVAGGSTKSA-N	CC(C)(C)Cc1cccc2c1cc[n]2C[C@H](C([C@H](c1c(C2)cccc1)Cl)=C2OC(C)=O)O	0	InChI=1S/C27H30ClNO3/c1-17(30)32-24-14-18-8-5-6-10-21(18)26(28)25(24)23(31)16-29-13-12-20-19(15-27(2,3)4)9-7-11-22(20)29/h5-13,23,26,31H,14-16H2,1-4H3/t23-,26+/m1/s1	1	WGOPBDUSCRHEAD-BVAGGSTKSA-N	1	
1	1	fmwpb@NQfEHICHhheDkHhhdld\fByHoXBHZhF`hjH`i@@	CNCCOC[C@](C(=O)NC)(c1ccccc1)c1cc(F)c2cc[nH]c2c1	InChI=1S/C21H24FN3O2/c1-23-10-11-27-14-21(20(26)24-2,15-6-4-3-5-7-15)16-12-18(22)17-8-9-25-19(17)13-16/h3-9,12-13,23,25H,10-11,14H2,1-2H3,(H,24,26)/t21-/m0/s1	FUMARDTZKLQHGF-NRFANRHFSA-N	CNCCOC[C@](C(NC)=O)(c1ccccc1)c1cc(F)c(cc[nH]2)c2c1	0	InChI=1S/C21H24FN3O2/c1-23-10-11-27-14-21(20(26)24-2,15-6-4-3-5-7-15)16-12-18(22)17-8-9-25-19(17)13-16/h3-9,12-13,23,25H,10-11,14H2,1-2H3,(H,24,26)/t21-/m0/s1	1	FUMARDTZKLQHGF-NRFANRHFSA-N	1	
0	0	ff}@S@EQRTFHRH}HYEEEMEEdihfnBLFB@JBhZh@@@	COCCOc1c(F)ccc2cc(CC(=O)O)c(Cl)c(Br)c12	InChI=1S/C15H13BrClFO4/c1-21-4-5-22-15-10(18)3-2-8-6-9(7-11(19)20)14(17)13(16)12(8)15/h2-3,6H,4-5,7H2,1H3,(H,19,20)	HXOGXBIEDKMECO-UHFFFAOYSA-N	COCCOc(c(F)ccc1cc2CC(O)=O)c1c(Br)c2Cl	0	InChI=1S/C15H13BrClFO4/c1-21-4-5-22-15-10(18)3-2-8-6-9(7-11(19)20)14(17)13(16)12(8)15/h2-3,6H,4-5,7H2,1H3,(H,19,20)	1	HXOGXBIEDKMECO-UHFFFAOYSA-N	1	
1	1	eolXND@BmFnaikg`HbRHrJJIQQJJqIJJJIIi`QRqsri[XzdHH`@hafJj@XFD@@	O=C(O)c1c2c3c(c(Cl)cc(C(=O)O)c3c3c1cc(O)c1cc(O)[nH]c13)C(Cl)=C[C@H]2O	InChI=1S/C21H11Cl2NO7/c22-8-1-7(20(28)29)13-14-6(2-10(25)5-3-12(27)24-19(5)14)15(21(30)31)17-11(26)4-9(23)16(8)18(13)17/h1-4,11,24-27H,(H,28,29)(H,30,31)/t11-/m1/s1	UCKFMFLUUGIPAJ-LLVKDONJSA-N	O[C@H](C=C1Cl)c(c(C(O)=O)c(cc(c2c3[nH]c(O)c2)O)c3c2c(C(O)=O)c3)c2c1c3Cl	0	InChI=1S/C21H11Cl2NO7/c22-8-1-7(20(28)29)13-14-6(2-10(25)5-3-12(27)24-19(5)14)15(21(30)31)17-11(26)4-9(23)16(8)18(13)17/h1-4,11,24-27H,(H,28,29)(H,30,31)/t11-/m1/s1	1	UCKFMFLUUGIPAJ-LLVKDONJSA-N	1	
0	0	flyPr@LF`cfhi@DYIHThiheehxJuS@pPp@@	O=C(O)NC(=O)C(=O)NS(=O)(=O)Cc1ccccc1	InChI=1S/C10H10N2O6S/c13-8(11-10(15)16)9(14)12-19(17,18)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,13)(H,12,14)(H,15,16)	APKNZBMNVODTAD-UHFFFAOYSA-N	OC(NC(C(NS(Cc1ccccc1)(=O)=O)=O)=O)=O	0	InChI=1S/C10H10N2O6S/c13-8(11-10(15)16)9(14)12-19(17,18)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,13)(H,12,14)(H,15,16)	1	APKNZBMNVODTAD-UHFFFAOYSA-N	1	
2	2	figaR@ONcWhpQFQQIQKJIQJYEZTXhp\iKMU@APTUL@hHkH@	C[C@@H]1C=C(Cl)Cc2cc3c4c(c(O)nc(O)c4c21)C(C(=O)O)=C[C@H]3O	InChI=1S/C18H14ClNO5/c1-6-2-8(19)3-7-4-9-11(21)5-10(18(24)25)14-13(9)15(12(6)7)17(23)20-16(14)22/h2,4-6,11,21H,3H2,1H3,(H,24,25)(H2,20,22,23)/t6-,11-/m1/s1	BLFIBMIRQRLQKJ-KSBSHMNSSA-N	C[C@H](C=C(C1)Cl)c2c1cc([C@@H](C=C1C(O)=O)O)c3c1c(O)nc(O)c23	0	InChI=1S/C18H14ClNO5/c1-6-2-8(19)3-7-4-9-11(21)5-10(18(24)25)14-13(9)15(12(6)7)17(23)20-16(14)22/h2,4-6,11,21H,3H2,1H3,(H,24,25)(H2,20,22,23)/t6-,11-/m1/s1	1	BLFIBMIRQRLQKJ-KSBSHMNSSA-N	1	
1	1	fopp@LEzA@dmfdrjmr~mk[[UgMURAAUUMMUDHh@	Cc1ccc(CC[C@H](O)CNC(=O)NC(=O)CC(C)(C)C)cc1CNC(=O)OCC=O	InChI=1S/C22H33N3O6/c1-15-5-6-16(11-17(15)13-24-21(30)31-10-9-26)7-8-18(27)14-23-20(29)25-19(28)12-22(2,3)4/h5-6,9,11,18,27H,7-8,10,12-14H2,1-4H3,(H,24,30)(H2,23,25,28,29)/t18-/m0/s1	YTKPFSMRTVSMME-SFHVURJKSA-N	CC(C)(C)CC(NC(NC[C@H](CCc1cc(CNC(OCC=O)=O)c(C)cc1)O)=O)=O	0	InChI=1S/C22H33N3O6/c1-15-5-6-16(11-17(15)13-24-21(30)31-10-9-26)7-8-18(27)14-23-20(29)25-19(28)12-22(2,3)4/h5-6,9,11,18,27H,7-8,10,12-14H2,1-4H3,(H,24,30)(H2,23,25,28,29)/t18-/m0/s1	1	YTKPFSMRTVSMME-SFHVURJKSA-N	1	
1	2	eghPD@@@CldVbbTVJbbbRRvRPbfabUWTuP@@DuTtsU@tGd`r`	CCC1=CC2=CCC(/C=C/CCO)=C(c3ccc4c(COC)cccc4c3)[C@@H]2C=C1	InChI=1S/C28H30O2/c1-3-20-10-14-27-23(17-20)12-11-21(7-4-5-16-29)28(27)24-13-15-26-22(18-24)8-6-9-25(26)19-30-2/h4,6-10,12-15,17-18,27,29H,3,5,11,16,19H2,1-2H3/b7-4+/t27-/m1/s1	PLVLOYMHFMVHES-ROJSOIAYSA-N	CCC(C=C[C@H]12)=CC1=CCC(/C=C/CCO)=C2c1ccc(c(COC)ccc2)c2c1	0	InChI=1S/C28H30O2/c1-3-20-10-14-27-23(17-20)12-11-21(7-4-5-16-29)28(27)24-13-15-26-22(18-24)8-6-9-25(26)19-30-2/h4,6-10,12-15,17-18,27,29H,3,5,11,16,19H2,1-2H3/b7-4+/t27-/m1/s1	1	PLVLOYMHFMVHES-ROJSOIAYSA-N	1	
0	1	fcwHp@DezLBNQroHieEEhddeDTmEiIW`mPPDDCUMS@BET	COc1ccc2c(CC(=O)N/N=C(/N)NC(C)=O)c(O)c(CC(=O)O)cc2c1	InChI=1S/C18H20N4O6/c1-9(23)20-18(19)22-21-15(24)8-14-13-4-3-12(28-2)6-10(13)5-11(17(14)27)7-16(25)26/h3-6,27H,7-8H2,1-2H3,(H,21,24)(H,25,26)(H3,19,20,22,23)	WAMZRLBWWQWIDR-UHFFFAOYSA-N	CC(N/C(/N)=N\NC(Cc(c(c(cc1CC(O)=O)c2)ccc2OC)c1O)=O)=O	0	InChI=1S/C18H20N4O6/c1-9(23)20-18(19)22-21-15(24)8-14-13-4-3-12(28-2)6-10(13)5-11(17(14)27)7-16(25)26/h3-6,27H,7-8H2,1-2H3,(H,21,24)(H,25,26)(H3,19,20,22,23)	1	WAMZRLBWWQWIDR-UHFFFAOYSA-N	1	
0	0	fikAp@@HSdoQyEDheEMDmCEFhjshmPPDAPsS@@@	CCOC(=O)c1c(C)c(C(=O)O)cc2c(C(=O)CC(=O)O)cccc12	InChI=1S/C18H16O7/c1-3-25-18(24)16-9(2)12(17(22)23)7-13-10(5-4-6-11(13)16)14(19)8-15(20)21/h4-7H,3,8H2,1-2H3,(H,20,21)(H,22,23)	MPZMMMMUKOSEFM-UHFFFAOYSA-N	CCOC(c(c1ccc2)c(C)c(C(O)=O)cc1c2C(CC(O)=O)=O)=O	0	InChI=1S/C18H16O7/c1-3-25-18(24)16-9(2)12(17(22)23)7-13-10(5-4-6-11(13)16)14(19)8-15(20)21/h4-7H,3,8H2,1-2H3,(H,20,21)(H,22,23)	1	MPZMMMMUKOSEFM-UHFFFAOYSA-N	1	
0	0	eg`XA@@N`BEKOBiklbbbfbbVTLRTVQrW@a`UWSTaTCQMMUUQ@@@	COc1c(OCCCCO)cc2c(c1Oc1c[nH]c(O)c1C)C(=O)C(O)=C(C)C2=O	InChI=1S/C21H23NO8/c1-10-14(9-22-21(10)27)30-20-15-12(16(24)11(2)17(25)18(15)26)8-13(19(20)28-3)29-7-5-4-6-23/h8-9,22-23,25,27H,4-7H2,1-3H3	LVJKSJWQZLIQBK-UHFFFAOYSA-N	Cc(c(Oc(c(OC)c(cc1C(C(C)=C2O)=O)OCCCCO)c1C2=O)c[nH]1)c1O	0	InChI=1S/C21H23NO8/c1-10-14(9-22-21(10)27)30-20-15-12(16(24)11(2)17(25)18(15)26)8-13(19(20)28-3)29-7-5-4-6-23/h8-9,22-23,25,27H,4-7H2,1-3H3	1	LVJKSJWQZLIQBK-UHFFFAOYSA-N	1	
1	3	fgoHJ@@sv]dkI[t]pQFQQIQFZJKQIYQRjJgH@bYjjjfZZHNbEJt	N/C(=N/O)NC(=O)CN[C@@H](CC(=O)O)/C(O)=C(\CCO)C(=O)c1cc(O)cc(Cl)c1	InChI=1S/C17H21ClN4O8/c18-9-3-8(4-10(24)5-9)15(28)11(1-2-23)16(29)12(6-14(26)27)20-7-13(25)21-17(19)22-30/h3-5,12,20,23-24,29-30H,1-2,6-7H2,(H,26,27)(H3,19,21,22,25)/b16-11-/t12-/m0/s1	QIXGJQZDKROWNG-IEMQHYRPSA-N	N/C(/NC(CN[C@@H](CC(O)=O)/C(/O)=C(\CCO)/C(c1cc(Cl)cc(O)c1)=O)=O)=N/O	0	InChI=1S/C17H21ClN4O8/c18-9-3-8(4-10(24)5-9)15(28)11(1-2-23)16(29)12(6-14(26)27)20-7-13(25)21-17(19)22-30/h3-5,12,20,23-24,29-30H,1-2,6-7H2,(H,26,27)(H3,19,21,22,25)/b16-11-/t12-/m0/s1	1	QIXGJQZDKROWNG-IEMQHYRPSA-N	1	
1	1	fakaQ@JjrUoPQDXaIfVUgYunXJQk^iB@`HjfZBCD@	NC(=O)c1c(O)cc2c3c(ccc(Cl)c13)C(Cl)=C[C@H]2OCC(=O)O	InChI=1S/C16H11Cl2NO5/c17-8-2-1-6-9(18)4-11(24-5-12(21)22)7-3-10(20)15(16(19)23)14(8)13(6)7/h1-4,11,20H,5H2,(H2,19,23)(H,21,22)/t11-/m1/s1	IOZKYPAQMDUMMN-LLVKDONJSA-N	NC(c1c(c(Cl)ccc2C(Cl)=C[C@H]3OCC(O)=O)c2c3cc1O)=O	0	InChI=1S/C16H11Cl2NO5/c17-8-2-1-6-9(18)4-11(24-5-12(21)22)7-3-10(20)15(16(19)23)14(8)13(6)7/h1-4,11,20H,5H2,(H2,19,23)(H,21,22)/t11-/m1/s1	1	IOZKYPAQMDUMMN-LLVKDONJSA-N	1	
0	0	fa{aP@B@PYt\bfbRRbbRQfRcNJl{uVmSPEDt@DD@@@	Cc1cccc(Oc2c(O)c3occc3c3[nH]c(C(=O)O)cc23)c1	InChI=1S/C18H13NO5/c1-9-3-2-4-10(7-9)24-17-12-8-13(18(21)22)19-14(12)11-5-6-23-16(11)15(17)20/h2-8,19-20H,1H3,(H,21,22)	UJGJIVCLWZHFGY-UHFFFAOYSA-N	Cc1cccc(Oc(c2c(c3c4[o]cc3)[nH]c(C(O)=O)c2)c4O)c1	0	InChI=1S/C18H13NO5/c1-9-3-2-4-10(7-9)24-17-12-8-13(18(21)22)19-14(12)11-5-6-23-16(11)15(17)20/h2-8,19-20H,1H3,(H,21,22)	1	UJGJIVCLWZHFGY-UHFFFAOYSA-N	1	
0	0	edRPLD@Bmc`Ha@HrJKQQIIIQIIYJKSEJRJ^QMSTpDDDQDEDuU@@@@	C=C(Cl)Sc1cc2c(COC)c3cc(CCCC(C)C)cc(C(=O)O)c3cc2cc1CCCC	InChI=1S/C29H35ClO3S/c1-6-7-11-21-14-22-15-25-24(27(17-33-5)23(22)16-28(21)34-19(4)30)12-20(10-8-9-18(2)3)13-26(25)29(31)32/h12-16,18H,4,6-11,17H2,1-3,5H3,(H,31,32)	AXJSGTBHSFQXFC-UHFFFAOYSA-N	CCCCc(c(SC(Cl)=C)cc1c(COC)c2cc(CCCC(C)C)c3)cc1cc2c3C(O)=O	0	InChI=1S/C29H35ClO3S/c1-6-7-11-21-14-22-15-25-24(27(17-33-5)23(22)16-28(21)34-19(4)30)12-20(10-8-9-18(2)3)13-26(25)29(31)32/h12-16,18H,4,6-11,17H2,1-3,5H3,(H,31,32)	1	AXJSGTBHSFQXFC-UHFFFAOYSA-N	1	
0	2	fdiQ`@AJ@cbSZml|jFKUMMP@@DTQH	C/C(=N/C(O)=C/CCC(=O)O)Nc1ccccc1	InChI=1S/C13H16N2O3/c1-10(14-11-6-3-2-4-7-11)15-12(16)8-5-9-13(17)18/h2-4,6-8,16H,5,9H2,1H3,(H,14,15)(H,17,18)/b12-8-	JODBKEUKPVFVIN-WQLSENKSSA-N	C/C(/Nc1ccccc1)=N/C(/O)=C/CCC(O)=O	0	InChI=1S/C13H16N2O3/c1-10(14-11-6-3-2-4-7-11)15-12(16)8-5-9-13(17)18/h2-4,6-8,16H,5,9H2,1H3,(H,14,15)(H,17,18)/b12-8-	1	JODBKEUKPVFVIN-WQLSENKSSA-N	1	
0	0	edZPAL@FAIEME`XPH``H~bBaHRDaHaHPXRDRDrLQHQLSHxLRJjZNn`bEh`@@HFBf@@@@	O=C(O)CC(=O)c1c2ccc(Cl)cc2cc2c(Oc3ccc(O)c(S(=O)(=O)O)c3Cl)cccc12	InChI=1S/C23H14Cl2O8S/c24-12-4-5-13-11(8-12)9-15-14(21(13)17(27)10-20(28)29)2-1-3-18(15)33-19-7-6-16(26)23(22(19)25)34(30,31)32/h1-9,26H,10H2,(H,28,29)(H,30,31,32)	VFMWCCLCZUGVMK-UHFFFAOYSA-N	OC(CC(c1c(cccc2Oc(c(Cl)c3S(O)(=O)=O)ccc3O)c2cc2cc(Cl)ccc12)=O)=O	0	InChI=1S/C23H14Cl2O8S/c24-12-4-5-13-11(8-12)9-15-14(21(13)17(27)10-20(28)29)2-1-3-18(15)33-19-7-6-16(26)23(22(19)25)34(30,31)32/h1-9,26H,10H2,(H,28,29)(H,30,31,32)	1	VFMWCCLCZUGVMK-UHFFFAOYSA-N	1	
1	1	eghXLH@EeAi`ICHhdidimEDhidihSPqIiDeUu@@AD@@QCUPA@u@@	CCOC(=O)c1cccc2c([C@H](C)N)ccc(Oc3cccc4cc(F)ccc34)c12	InChI=1S/C25H22FNO3/c1-3-29-25(28)21-8-5-7-20-18(15(2)27)12-13-23(24(20)21)30-22-9-4-6-16-14-17(26)10-11-19(16)22/h4-15H,3,27H2,1-2H3/t15-/m0/s1	TYQMJUPDOHUVPK-HNNXBMFYSA-N	CCOC(c1c2c(Oc3c(ccc(F)c4)c4ccc3)ccc([C@H](C)N)c2ccc1)=O	0	InChI=1S/C25H22FNO3/c1-3-29-25(28)21-8-5-7-20-18(15(2)27)12-13-23(24(20)21)30-22-9-4-6-16-14-17(26)10-11-19(16)22/h4-15H,3,27H2,1-2H3/t15-/m0/s1	1	TYQMJUPDOHUVPK-HNNXBMFYSA-N	1	
2	3	facAp@@HlyK^yEMDeBhhcEDUNBZ@BjZifXPj^dLp	CC(=O)[C@@H](/C=C/C(=O)O)C[C@@H](Cc1cccc(C(=O)O)c1)C(=O)O	InChI=1S/C17H18O7/c1-10(18)12(5-6-15(19)20)9-14(17(23)24)8-11-3-2-4-13(7-11)16(21)22/h2-7,12,14H,8-9H2,1H3,(H,19,20)(H,21,22)(H,23,24)/b6-5+/t12-,14+/m0/s1	QNCMYTWXPPTCPQ-UGAQRHAQSA-N	CC([C@H](C[C@@H](Cc1cccc(C(O)=O)c1)C(O)=O)/C=C/C(O)=O)=O	0	InChI=1S/C17H18O7/c1-10(18)12(5-6-15(19)20)9-14(17(23)24)8-11-3-2-4-13(7-11)16(21)22/h2-7,12,14H,8-9H2,1H3,(H,19,20)(H,21,22)(H,23,24)/b6-5+/t12-,14+/m0/s1	1	QNCMYTWXPPTCPQ-UGAQRHAQSA-N	1	
0	1	fbu`B@@`bLbbRfRfTbjUFRU@@@UUS@BDT	C/C=C\NCc1ccc2cc(Cl)ccc2c1C(C)(C)C	InChI=1S/C18H22ClN/c1-5-10-20-12-14-7-6-13-11-15(19)8-9-16(13)17(14)18(2,3)4/h5-11,20H,12H2,1-4H3/b10-5-	LWZTVTSYZSICNG-YHYXMXQVSA-N	CC(C)(C)c1c(ccc(Cl)c2)c2ccc1CN/C=C\C	0	InChI=1S/C18H22ClN/c1-5-10-20-12-14-7-6-13-11-15(19)8-9-16(13)17(14)18(2,3)4/h5-11,20H,12H2,1-4H3/b10-5-	1	LWZTVTSYZSICNG-YHYXMXQVSA-N	1	
1	1	eg`\A@@KOL`D@hdfnilbfbbTTtRbfcTTrHbegbqsPDQSSLEDQDP\P@	CCOc1cccc(O)c1-c1n[nH]c2ccc(C(=O)O)c([C@@H](C(=O)O)C(=O)NO)c12	InChI=1S/C19H17N3O8/c1-2-30-11-5-3-4-10(23)14(11)16-13-9(20-21-16)7-6-8(18(25)26)12(13)15(19(27)28)17(24)22-29/h3-7,15,23,29H,2H2,1H3,(H,20,21)(H,22,24)(H,25,26)(H,27,28)/t15-/m1/s1	HNTVCVOCFUEWCX-OAHLLOKOSA-N	CCOc1c(-c2n[nH]c(cc3)c2c([C@H](C(NO)=O)C(O)=O)c3C(O)=O)c(O)ccc1	0	InChI=1S/C19H17N3O8/c1-2-30-11-5-3-4-10(23)14(11)16-13-9(20-21-16)7-6-8(18(25)26)12(13)15(19(27)28)17(24)22-29/h3-7,15,23,29H,2H2,1H3,(H,20,21)(H,22,24)(H,25,26)(H,27,28)/t15-/m1/s1	1	HNTVCVOCFUEWCX-OAHLLOKOSA-N	1	
0	1	fcoHP@AZMdBGIrJZIJ[QZZJJYPi\eUj}m@DMSAD@@@@aJ@	N/C(=N\c1cccc(C(=O)O)c1)NC(=O)c1c(-c2ccccc2)ccnc1O	InChI=1S/C20H16N4O4/c21-20(23-14-8-4-7-13(11-14)19(27)28)24-18(26)16-15(9-10-22-17(16)25)12-5-2-1-3-6-12/h1-11H,(H,22,25)(H,27,28)(H3,21,23,24,26)	XKJMIGSVAPWTOL-UHFFFAOYSA-N	N/C(/NC(c(c(-c1ccccc1)ccn1)c1O)=O)=N\c1cccc(C(O)=O)c1	0	InChI=1S/C20H16N4O4/c21-20(23-14-8-4-7-13(11-14)19(27)28)24-18(26)16-15(9-10-22-17(16)25)12-5-2-1-3-6-12/h1-11H,(H,22,25)(H,27,28)(H3,21,23,24,26)	1	XKJMIGSVAPWTOL-UHFFFAOYSA-N	1	
0	2	eo`PN@@@DGOFiklbfbbbbbffcRdRjrdtlBZ@HBFIjjjZ@ABIvP	CO/C=C\C/C=C(\c1ccc(CCOC)c2ccc(C(=O)O)c(C(=O)O)c12)C(C)(C)O	InChI=1S/C24H28O7/c1-24(2,29)19(7-5-6-13-30-3)17-9-8-15(12-14-31-4)16-10-11-18(22(25)26)21(20(16)17)23(27)28/h6-11,13,29H,5,12,14H2,1-4H3,(H,25,26)(H,27,28)/b13-6-,19-7+	RGVCDWMAAQFWIG-ZZDLJKIJSA-N	CC(C)(/C(/c(ccc(CCOC)c1cc2)c1c(C(O)=O)c2C(O)=O)=C/C/C=C\OC)O	0	InChI=1S/C24H28O7/c1-24(2,29)19(7-5-6-13-30-3)17-9-8-15(12-14-31-4)16-10-11-18(22(25)26)21(20(16)17)23(27)28/h6-11,13,29H,5,12,14H2,1-4H3,(H,25,26)(H,27,28)/b13-6-,19-7+	1	RGVCDWMAAQFWIG-ZZDLJKIJSA-N	1	
1	2	eg`PF@@@DEGBklbbRrbbfbTrbRLRigdUWTsUTuUJEPIUTPRRCj@	CCC(=O)OCCC1=C(O)C(O)=C(/C=C/CO)C2=C(O)Cc3c(C)cc(C)cc3[C@@H]12	InChI=1S/C24H28O6/c1-4-20(27)30-9-7-16-21-18-11-13(2)10-14(3)17(18)12-19(26)22(21)15(6-5-8-25)23(28)24(16)29/h5-6,10-11,21,25-26,28-29H,4,7-9,12H2,1-3H3/b6-5+/t21-/m1/s1	DYVUOOLAEXZFEP-YAQIIAKESA-N	CCC(OCCC([C@H](c1c(C2)c(C)cc(C)c1)C(C(/C=C/CO)=C1O)=C2O)=C1O)=O	0	InChI=1S/C24H28O6/c1-4-20(27)30-9-7-16-21-18-11-13(2)10-14(3)17(18)12-19(26)22(21)15(6-5-8-25)23(28)24(16)29/h5-6,10-11,21,25-26,28-29H,4,7-9,12H2,1-3H3/b6-5+/t21-/m1/s1	1	DYVUOOLAEXZFEP-YAQIIAKESA-N	1	
4	4	e`TTF@@MK`DBagolbfbbTTrbRbQVbRV`d`TWRsPDEMUUUTulLPiKITnd@@	CO[C@H](C#N)C[C@H](CO)c1c([C@H]2CC=C[C@H](C(=O)O)C2)ccc(C(=O)O)c1-c1ccc[nH]1	InChI=1S/C24H26N2O6/c1-32-17(12-25)11-16(13-27)21-18(14-4-2-5-15(10-14)23(28)29)7-8-19(24(30)31)22(21)20-6-3-9-26-20/h2-3,5-9,14-17,26-27H,4,10-11,13H2,1H3,(H,28,29)(H,30,31)/t14-,15-,16+,17-/m0/s1	IZLUVWGPNSXCOW-NXOAAHMSSA-N	CO[C@@H](C[C@H](CO)c1c([C@H](C2)CC=C[C@@H]2C(O)=O)ccc(C(O)=O)c1-c1ccc[nH]1)C#N	0	InChI=1S/C24H26N2O6/c1-32-17(12-25)11-16(13-27)21-18(14-4-2-5-15(10-14)23(28)29)7-8-19(24(30)31)22(21)20-6-3-9-26-20/h2-3,5-9,14-17,26-27H,4,10-11,13H2,1H3,(H,28,29)(H,30,31)/t14-,15-,16+,17-/m0/s1	1	IZLUVWGPNSXCOW-NXOAAHMSSA-N	1	
1	2	fn}PP@DY@PulbbTrRbbbJReRUjZjfBCIHBdBH	C=Cc1cccc([C@@H](CC#N)C/C(=C/CC(=O)O)C(=O)NO)c1	InChI=1S/C17H18N2O4/c1-2-12-4-3-5-13(10-12)14(8-9-18)11-15(17(22)19-23)6-7-16(20)21/h2-6,10,14,23H,1,7-8,11H2,(H,19,22)(H,20,21)/b15-6-/t14-/m0/s1	OSRMVVXHCQWRHD-WACFDSSMSA-N	C=Cc1cccc([C@H](C/C(/C(NO)=O)=C/CC(O)=O)CC#N)c1	0	InChI=1S/C17H18N2O4/c1-2-12-4-3-5-13(10-12)14(8-9-18)11-15(17(22)19-23)6-7-16(20)21/h2-6,10,14,23H,1,7-8,11H2,(H,19,22)(H,20,21)/b15-6-/t14-/m0/s1	1	OSRMVVXHCQWRHD-WACFDSSMSA-N	1	
0	2	fbu`P@@`P[NQSIIQIQIJGU`qZY`BJfb@cEQ@	COc1cc(/C=C\C=C\C(=O)O)cc2c(C)c(O)[nH]c12	InChI=1S/C15H15NO4/c1-9-11-7-10(5-3-4-6-13(17)18)8-12(20-2)14(11)16-15(9)19/h3-8,16,19H,1-2H3,(H,17,18)/b5-3-,6-4+	BBCHLUZNNJVBNJ-CIIODKQPSA-N	Cc(c1cc(/C=C\C=C\C(O)=O)cc(OC)c1[nH]1)c1O	0	InChI=1S/C15H15NO4/c1-9-11-7-10(5-3-4-6-13(17)18)8-12(20-2)14(11)16-15(9)19/h3-8,16,19H,1-2H3,(H,17,18)/b5-3-,6-4+	1	BBCHLUZNNJVBNJ-CIIODKQPSA-N	1	
1	1	fas`P@D@MZnQQJJJIQJIiJ[WhyZ`hAhBIhHD`@	CCc1ccc2c(C(C)=O)ccc(C(=O)N[C@H](CC)C(=O)O)c2c1	InChI=1S/C19H21NO4/c1-4-12-6-7-14-13(11(3)21)8-9-15(16(14)10-12)18(22)20-17(5-2)19(23)24/h6-10,17H,4-5H2,1-3H3,(H,20,22)(H,23,24)/t17-/m1/s1	QNDPKFFGGQRBIG-QGZVFWFLSA-N	CC[C@H](C(O)=O)NC(c1ccc(C(C)=O)c2ccc(CC)cc12)=O	0	InChI=1S/C19H21NO4/c1-4-12-6-7-14-13(11(3)21)8-9-15(16(14)10-12)18(22)20-17(5-2)19(23)24/h6-10,17H,4-5H2,1-3H3,(H,20,22)(H,23,24)/t17-/m1/s1	1	QNDPKFFGGQRBIG-QGZVFWFLSA-N	1	
