obstereo	obEZ	Structure of obSMILES [idcode]	obSMILES	obInChi	obInChiKey	dwSmiles	diff_smiles	dwInChI	diff_InChi	dwInChI-Key	diff_InChiKey	
0	2	fisAp@@HUhLVyEMEEEEkEDTeDHsPPSEKTtpACgJ@	O=C(O)c1c(C(=O)O)cccc1C/C(=C\C/C=C\C(=C)OC)/C(=O)O	InChI=1S/C18H18O7/c1-11(25-2)6-3-4-7-13(16(19)20)10-12-8-5-9-14(17(21)22)15(12)18(23)24/h3,5-9H,1,4,10H2,2H3,(H,19,20)(H,21,22)(H,23,24)/b6-3-,13-7+	SFSFQSGAETYDMS-VQOXRLQQSA-N	COC(/C=C\C/C=C(\Cc1cccc(C(O)=O)c1C(O)=O)/C(O)=O)=C	0	InChI=1S/C18H18O7/c1-11(25-2)6-3-4-7-13(16(19)20)10-12-8-5-9-14(17(21)22)15(12)18(23)24/h3,5-9H,1,4,10H2,2H3,(H,19,20)(H,21,22)(H,23,24)	0	SFSFQSGAETYDMS-UHFFFAOYSA-N	0	
0	0	eodPBH@BIkg`HcHhhdidhhdeEmETmFAC@dfjnhHHHHBbHji`P@@	Clc1c(OCc2c(c(ccc2)CCC(=O)O)COC)c2c(cc1)ccc1c2CC=CC1	InChI=1S/C26H25ClO4/c1-30-16-22-18(12-14-24(28)29)6-4-7-20(22)15-31-26-23(27)13-11-19-10-9-17-5-2-3-8-21(17)25(19)26/h2-4,6-7,9-11,13H,5,8,12,14-16H2,1H3,(H,28,29)	FSLIKYVENPIYPY-UHFFFAOYSA-N	COCc1c(COc(c2c(CC=CC3)c3ccc2cc2)c2Cl)cccc1CCC(O)=O	0	InChI=1S/C26H25ClO4/c1-30-16-22-18(12-14-24(28)29)6-4-7-20(22)15-31-26-23(27)13-11-19-10-9-17-5-2-3-8-21(17)25(19)26/h2-4,6-7,9-11,13H,5,8,12,14-16H2,1H3,(H,28,29)	1	FSLIKYVENPIYPY-UHFFFAOYSA-N	1	
2	0	ehTTI@@LO@DAFmckgolbbVbbtRTRRrbTLTSTtbRZhHBB`jZifhDCEU@@	O=C(OC)Nc1c(O)c(c2c(c1)ccc(c2)[C@@H](C(=O)O)COC)[C@H](NC(=O)C)CCC(=O)O	InChI=1S/C22H26N2O9/c1-11(25)23-16(6-7-18(26)27)19-14-8-12(15(10-32-2)21(29)30)4-5-13(14)9-17(20(19)28)24-22(31)33-3/h4-5,8-9,15-16,28H,6-7,10H2,1-3H3,(H,23,25)(H,24,31)(H,26,27)(H,29,30)/t15-,16+/m0/s1	GCOYBPJQYSWOGD-JKSUJKDBSA-N	CC(N[C@H](CCC(O)=O)c(c1cc([C@H](COC)C(O)=O)ccc1cc1NC(OC)=O)c1O)=O	0	InChI=1S/C22H26N2O9/c1-11(25)23-16(6-7-18(26)27)19-14-8-12(15(10-32-2)21(29)30)4-5-13(14)9-17(20(19)28)24-22(31)33-3/h4-5,8-9,15-16,28H,6-7,10H2,1-3H3,(H,23,25)(H,24,31)(H,26,27)(H,29,30)/t15-,16+/m0/s1	1	GCOYBPJQYSWOGD-JKSUJKDBSA-N	1	
0	0	fnca`@L`PYInUvYVw{`gQZ@BBBbz`@@	O=C(O)c1ccc(cc1)c1c(OCCC(C)C)c(C#N)ccc1	InChI=1S/C19H19NO3/c1-13(2)10-11-23-18-16(12-20)4-3-5-17(18)14-6-8-15(9-7-14)19(21)22/h3-9,13H,10-11H2,1-2H3,(H,21,22)	CJHVZPDEUJRAKU-UHFFFAOYSA-N	CC(C)CCOc(c(C#N)ccc1)c1-c(cc1)ccc1C(O)=O	0	InChI=1S/C19H19NO3/c1-13(2)10-11-23-18-16(12-20)4-3-5-17(18)14-6-8-15(9-7-14)19(21)22/h3-9,13H,10-11H2,1-2H3,(H,21,22)	1	CJHVZPDEUJRAKU-UHFFFAOYSA-N	1	
0	0	fkoqI@FZsYrZ}GOYpRAICHhhihdeDbheLikNBLFBHJijffffD@@	Fc1c(F)c(c2c(c1NCC(=O)NO)[nH]c(c2)C(=O)O)C(=O)OC(=O)CC(=O)O	InChI=1S/C15H11F2N3O9/c16-10-9(15(27)29-8(24)2-7(22)23)4-1-5(14(25)26)19-12(4)13(11(10)17)18-3-6(21)20-28/h1,18-19,28H,2-3H2,(H,20,21)(H,22,23)(H,25,26)	QWKMYDDNJLMMFQ-UHFFFAOYSA-N	OC(CC(OC(c(c(F)c1F)c(cc(C(O)=O)[nH]2)c2c1NCC(NO)=O)=O)=O)=O	0	InChI=1S/C15H11F2N3O9/c16-10-9(15(27)29-8(24)2-7(22)23)4-1-5(14(25)26)19-12(4)13(11(10)17)18-3-6(21)20-28/h1,18-19,28H,2-3H2,(H,20,21)(H,22,23)(H,25,26)	1	QWKMYDDNJLMMFQ-UHFFFAOYSA-N	1	
0	0	fj}H@@@Xt[IEDeMDeDTTj\t[pP`bBRBjH@@	n1c(Nc2c(cccc2)CCCCC)c2c(cc1)[nH]nc2	InChI=1S/C17H20N4/c1-2-3-4-7-13-8-5-6-9-15(13)20-17-14-12-19-21-16(14)10-11-18-17/h5-6,8-12H,2-4,7H2,1H3,(H,18,20)(H,19,21)	VCFAPMCPTXZDJR-UHFFFAOYSA-N	CCCCCc(cccc1)c1Nc1nccc2c1cn[nH]2	0	InChI=1S/C17H20N4/c1-2-3-4-7-13-8-5-6-9-15(13)20-17-14-12-19-21-16(14)10-11-18-17/h5-6,8-12H,2-4,7H2,1H3,(H,18,20)(H,19,21)	1	VCFAPMCPTXZDJR-UHFFFAOYSA-N	1	
2	0	fegAp@@HDZhyyEMDeEdiheDdkNRcdkV`BJjAHbXaFie@@	O=C(O)c1cc(O)c(c(c1)CO)[C@H]1c2c(cccc2)[C@H](C(=C1)O)C(=O)O	InChI=1S/C19H16O7/c20-8-10-5-9(18(23)24)6-14(21)16(10)13-7-15(22)17(19(25)26)12-4-2-1-3-11(12)13/h1-7,13,17,20-22H,8H2,(H,23,24)(H,25,26)/t13-,17-/m1/s1	XJMPHBLCXSTQOM-CXAGYDPISA-N	OCc1cc(C(O)=O)cc(O)c1[C@H](C=C([C@@H]1C(O)=O)O)c2c1cccc2	0	InChI=1S/C19H16O7/c20-8-10-5-9(18(23)24)6-14(21)16(10)13-7-15(22)17(19(25)26)12-4-2-1-3-11(12)13/h1-7,13,17,20-22H,8H2,(H,23,24)(H,25,26)/t13-,17+/m1/s1	0	XJMPHBLCXSTQOM-DYVFJYSZSA-N	0	
1	1	ffmQQ@AYMXLT`bORFQQQQQYJIPqibhHIbjfZbDeCb@	Clc1c(/C(=N\O)/[C@H](O)C(=O)NCC)cc(cc1CC(=O)O)F	InChI=1S/C13H14ClFN2O5/c1-2-16-13(21)12(20)11(17-22)8-5-7(15)3-6(10(8)14)4-9(18)19/h3,5,12,20,22H,2,4H2,1H3,(H,16,21)(H,18,19)/b17-11+/t12-/m0/s1	SXSUESWBKSQXPJ-OOIIIRTPSA-N	CCNC([C@H](/C(/c(cc(cc1CC(O)=O)F)c1Cl)=N/O)O)=O	0	InChI=1S/C13H14ClFN2O5/c1-2-16-13(21)12(20)11(17-22)8-5-7(15)3-6(10(8)14)4-9(18)19/h3,5,12,20,22H,2,4H2,1H3,(H,16,21)(H,18,19)/t12-/m0/s1	0	SXSUESWBKSQXPJ-LBPRGKRZSA-N	0	
2	0	feg@p@@Hud\|bfbRfTTrRTRjgAFmDkP@UUTtuLLbRU@@	O=C(O)c1cc2c(cc1)[C@H]1C(=C([C@H]2O)CCCC(=O)O)C(=CC(=C1)C)O	InChI=1S/C20H20O6/c1-10-7-14-12-6-5-11(20(25)26)9-15(12)19(24)13(3-2-4-17(22)23)18(14)16(21)8-10/h5-9,14,19,21,24H,2-4H2,1H3,(H,22,23)(H,25,26)/t14-,19+/m0/s1	XRTRMDWYQPZZER-IFXJQAMLSA-N	CC(C=C1O)=C[C@@H](c(cc2)c3cc2C(O)=O)C1=C(CCCC(O)=O)[C@H]3O	0	InChI=1S/C20H20O6/c1-10-7-14-12-6-5-11(20(25)26)9-15(12)19(24)13(3-2-4-17(22)23)18(14)16(21)8-10/h5-9,14,19,21,24H,2-4H2,1H3,(H,22,23)(H,25,26)/t14-,19+/m0/s1	1	XRTRMDWYQPZZER-IFXJQAMLSA-N	1	
0	0	ffcaP@F@EIu\bbbbbTQRVvWEZlgKTruTdAT@@@	O=C1C(=CC(=O)c2c1n(c1c2cc(cc1)CO)CC)C(=O)O	InChI=1S/C16H13NO5/c1-2-17-11-4-3-8(7-18)5-9(11)13-12(19)6-10(16(21)22)15(20)14(13)17/h3-6,18H,2,7H2,1H3,(H,21,22)	GSRGXNYOSRTWJZ-UHFFFAOYSA-N	CC[n](c1c2cc(CO)cc1)c(C(C(C(O)=O)=C1)=O)c2C1=O	0	InChI=1S/C16H13NO5/c1-2-17-11-4-3-8(7-18)5-9(11)13-12(19)6-10(16(21)22)15(20)14(13)17/h3-6,18H,2,7H2,1H3,(H,21,22)	1	GSRGXNYOSRTWJZ-UHFFFAOYSA-N	1	
1	0	fj}Ab@DyJBHRYVyU]mj\UkpYiZj`Bf`ar@@	ClC1=CC2=C(Cc3c([C@@H]2C=C1)ccc(c3C(=O)O)O)CC	InChI=1S/C17H15ClO3/c1-2-9-7-14-12(5-6-15(19)16(14)17(20)21)11-4-3-10(18)8-13(9)11/h3-6,8,11,19H,2,7H2,1H3,(H,20,21)/t11-/m0/s1	GYZIDORPTJRYMX-NSHDSACASA-N	CCC(Cc1c([C@@H]2C=C3)ccc(O)c1C(O)=O)=C2C=C3Cl	0	InChI=1S/C17H15ClO3/c1-2-9-7-14-12(5-6-15(19)16(14)17(20)21)11-4-3-10(18)8-13(9)11/h3-6,8,11,19H,2,7H2,1H3,(H,20,21)/t11-/m1/s1	0	GYZIDORPTJRYMX-LLVKDONJSA-N	0	
0	0	ff}Aa@B^bCDmDYEEEhddhhkdf\LzB@`bFjh@@@	Brc1c(O)c(c2c(c1)cc(cc2Cl)O)CC(=O)CCCCC	InChI=1S/C17H18BrClO3/c1-2-3-4-5-11(20)8-13-16-10(7-14(18)17(13)22)6-12(21)9-15(16)19/h6-7,9,21-22H,2-5,8H2,1H3	IGYOMPQFRYEOFB-UHFFFAOYSA-N	CCCCCC(Cc(c(c(cc1Br)cc(O)c2)c2Cl)c1O)=O	0	InChI=1S/C17H18BrClO3/c1-2-3-4-5-11(20)8-13-16-10(7-14(18)17(13)22)6-12(21)9-15(16)19/h6-7,9,21-22H,2-5,8H2,1H3	1	IGYOMPQFRYEOFB-UHFFFAOYSA-N	1	
0	0	fmw@R@I]GLDadTTRbRabRbVVtSAAKflADT@@PEM@@@@	Fc1c(c(c2ccc(cc2)OC)cc(c1)c1c(cccc1)CC(=O)O)CO	InChI=1S/C22H19FO4/c1-27-17-8-6-14(7-9-17)19-10-16(11-21(23)20(19)13-24)18-5-3-2-4-15(18)12-22(25)26/h2-11,24H,12-13H2,1H3,(H,25,26)	QPKWWTFOEYZULS-UHFFFAOYSA-N	COc(cc1)ccc1-c1cc(-c2c(CC(O)=O)cccc2)cc(F)c1CO	0	InChI=1S/C22H19FO4/c1-27-17-8-6-14(7-9-17)19-10-16(11-21(23)20(19)13-24)18-5-3-2-4-15(18)12-22(25)26/h2-11,24H,12-13H2,1H3,(H,25,26)	1	QPKWWTFOEYZULS-UHFFFAOYSA-N	1	
0	2	e`X\B@@DIG`NEIdfVY]mm^u[[\bgofiffjB@ijfd`DBIj@	O=C(NC(=O)CCCC)/C(=C/N(c1cc(c(cc1)CC)/C=C(/OC)\c1c[nH]cc1)C)/C=O	InChI=1S/C25H31N3O4/c1-5-7-8-24(30)27-25(31)21(17-29)16-28(3)22-10-9-18(6-2)20(13-22)14-23(32-4)19-11-12-26-15-19/h9-17,26H,5-8H2,1-4H3,(H,27,30,31)/b21-16+,23-14+	PDYKLVPSSUJKFV-BHKRCXGXSA-N	CCCCC(NC(/C(/C=O)=C/N(C)c1cc(/C=C(\c2c[nH]cc2)/OC)c(CC)cc1)=O)=O	0	InChI=1S/C25H31N3O4/c1-5-7-8-24(30)27-25(31)21(17-29)16-28(3)22-10-9-18(6-2)20(13-22)14-23(32-4)19-11-12-26-15-19/h9-17,26H,5-8H2,1-4H3,(H,27,30,31)	0	PDYKLVPSSUJKFV-UHFFFAOYSA-N	0	
1	0	eg`XN@@C@DFMIcklbfbbfTjbbTTtlJdbbQUPsPQ@uPQECSDPVH@	O=C(O)c1c(O)cccc1C(=O)N[C@@H]1c2c(c(C(=O)CC(=O)O)ccc2C)CCC1	InChI=1S/C22H21NO7/c1-11-8-9-12(17(25)10-18(26)27)13-4-2-6-15(19(11)13)23-21(28)14-5-3-7-16(24)20(14)22(29)30/h3,5,7-9,15,24H,2,4,6,10H2,1H3,(H,23,28)(H,26,27)(H,29,30)/t15-/m0/s1	IGYKXBYVLQQWJA-HNNXBMFYSA-N	Cc1ccc(C(CC(O)=O)=O)c(CCC2)c1[C@H]2NC(c1cccc(O)c1C(O)=O)=O	0	InChI=1S/C22H21NO7/c1-11-8-9-12(17(25)10-18(26)27)13-4-2-6-15(19(11)13)23-21(28)14-5-3-7-16(24)20(14)22(29)30/h3,5,7-9,15,24H,2,4,6,10H2,1H3,(H,23,28)(H,26,27)(H,29,30)/t15-/m0/s1	1	IGYKXBYVLQQWJA-HNNXBMFYSA-N	1	
0	0	fmwa`@D@juInUvYYUYixIwbkZ@B@`JAj`@@@	O=C(N)c1ccc(cc1)c1c(c2c(c(c1)C(C)(C)C)cccc2)CC(=O)O	InChI=1S/C23H23NO3/c1-23(2,3)20-12-18(14-8-10-15(11-9-14)22(24)27)19(13-21(25)26)16-6-4-5-7-17(16)20/h4-12H,13H2,1-3H3,(H2,24,27)(H,25,26)	MIOUAMWJAOSHRX-UHFFFAOYSA-N	CC(C)(C)c1cc(-c(cc2)ccc2C(N)=O)c(CC(O)=O)c2ccccc12	0	InChI=1S/C23H23NO3/c1-23(2,3)20-12-18(14-8-10-15(11-9-14)22(24)27)19(13-21(25)26)16-6-4-5-7-17(16)20/h4-12H,13H2,1-3H3,(H2,24,27)(H,25,26)	1	MIOUAMWJAOSHRX-UHFFFAOYSA-N	1	
0	0	fbma@@B@RY]fVU]ISQdyff@`jjhP@@	Oc1c[nH]c(c1)c1c(c(c2c(c1)CC=CC2)CC)CC	InChI=1S/C18H21NO/c1-3-14-15(4-2)17(18-10-13(20)11-19-18)9-12-7-5-6-8-16(12)14/h5-6,9-11,19-20H,3-4,7-8H2,1-2H3	PYQCGGZYGHMQDA-UHFFFAOYSA-N	CCc1c(CC=CC2)c2cc(-c2cc(O)c[nH]2)c1CC	0	InChI=1S/C18H21NO/c1-3-14-15(4-2)17(18-10-13(20)11-19-18)9-12-7-5-6-8-16(12)14/h5-6,9-11,19-20H,3-4,7-8H2,1-2H3	1	PYQCGGZYGHMQDA-UHFFFAOYSA-N	1	
3	0	fmwaP@C@PFZ|bfbbTRTQfRRTtt{tZ}ZjhFHbjjZGFDRE`@	O=C(O)[C@H]([C@H]1c2c(c(OCC(=O)O)c3c(c2)CC=C[C@H]3C)CC=C1)CCN	InChI=1S/C21H25NO5/c1-12-4-2-5-13-10-17-14(16(8-9-22)21(25)26)6-3-7-15(17)20(19(12)13)27-11-18(23)24/h2-4,6,10,12,14,16H,5,7-9,11,22H2,1H3,(H,23,24)(H,25,26)/t12-,14+,16+/m1/s1	QQJJAQDCWPGTHM-INWMFGNUSA-N	C[C@H](C=CCc1cc2c3CC=C[C@H]2[C@H](CCN)C(O)=O)c1c3OCC(O)=O	0	InChI=1S/C21H25NO5/c1-12-4-2-5-13-10-17-14(16(8-9-22)21(25)26)6-3-7-15(17)20(19(12)13)27-11-18(23)24/h2-4,6,10,12,14,16H,5,7-9,11,22H2,1H3,(H,23,24)(H,25,26)/t12-,14+,16+/m1/s1	1	QQJJAQDCWPGTHM-INWMFGNUSA-N	1	
0	0	fj}Ab@EV\BHrJJIQZIQJMI`cArV@`JAh@@@@@	Clc1c(c2c(OC)c3c(cc2cc1)cccc3)CC(=O)O	InChI=1S/C17H13ClO3/c1-21-17-12-5-3-2-4-10(12)8-11-6-7-14(18)13(16(11)17)9-15(19)20/h2-8H,9H2,1H3,(H,19,20)	FDUGOGRHBADMKP-UHFFFAOYSA-N	COc1c(c(CC(O)=O)c(cc2)Cl)c2cc2ccccc12	0	InChI=1S/C17H13ClO3/c1-21-17-12-5-3-2-4-10(12)8-11-6-7-14(18)13(16(11)17)9-15(19)20/h2-8H,9H2,1H3,(H,19,20)	1	FDUGOGRHBADMKP-UHFFFAOYSA-N	1	
0	0	fikaQ@Hz|GKPQGICHhheEEheXULifRTZ@B@biiih@@@	Clc1c2c(F)c(cc(c2c(c(c1)O)C(=O)NC(=O)CC(=O)CC)O)C	InChI=1S/C17H15ClFNO5/c1-3-8(21)5-12(24)20-17(25)15-11(23)6-9(18)13-14(15)10(22)4-7(2)16(13)19/h4,6,22-23H,3,5H2,1-2H3,(H,20,24,25)	VKKDSMCQCZRFRQ-UHFFFAOYSA-N	CCC(CC(NC(c(c(c(c(Cl)c1)c(c(C)c2)F)c2O)c1O)=O)=O)=O	0	InChI=1S/C17H15ClFNO5/c1-3-8(21)5-12(24)20-17(25)15-11(23)6-9(18)13-14(15)10(22)4-7(2)16(13)19/h4,6,22-23H,3,5H2,1-2H3,(H,20,24,25)	1	VKKDSMCQCZRFRQ-UHFFFAOYSA-N	1	
3	0	fncQ@@DEAdTRbbTrfdTzeNJm@DUUUU]CabdcH@	Oc1nc(cc2c1[C@H](C=C[C@@H]2C)C(C)(C)C)C[C@H](C#N)C(C)C	InChI=1S/C20H28N2O/c1-12(2)14(11-21)9-15-10-16-13(3)7-8-17(20(4,5)6)18(16)19(23)22-15/h7-8,10,12-14,17H,9H2,1-6H3,(H,22,23)/t13-,14+,17-/m0/s1	DRZBXTUHPWIIGV-VBQJREDUSA-N	CC(C)[C@H](Cc1cc([C@@H](C)C=C[C@@H]2C(C)(C)C)c2c(O)n1)C#N	0	InChI=1S/C20H28N2O/c1-12(2)14(11-21)9-15-10-16-13(3)7-8-17(20(4,5)6)18(16)19(23)22-15/h7-8,10,12-14,17H,9H2,1-6H3,(H,22,23)/t13-,14+,17-/m0/s1	1	DRZBXTUHPWIIGV-VBQJREDUSA-N	1	
1	0	fewaP@O@Qhs\bbTRbTTTjaRRrkArdhymPQCAHPPAACL@@	O=C(OCC(=O)O)c1c2c3c(cc1)cc1c(c3[C@@H](C=C2N)O)cccc1	InChI=1S/C20H15NO5/c21-14-8-15(22)19-12-4-2-1-3-10(12)7-11-5-6-13(18(14)17(11)19)20(25)26-9-16(23)24/h1-8,15,22H,9,21H2,(H,23,24)/t15-/m1/s1	PTGYFMBBFXKQSC-OAHLLOKOSA-N	NC(c(c1c2c3ccccc3cc1cc1)c1C(OCC(O)=O)=O)=C[C@H]2O	0	InChI=1S/C20H15NO5/c21-14-8-15(22)19-12-4-2-1-3-10(12)7-11-5-6-13(18(14)17(11)19)20(25)26-9-16(23)24/h1-8,15,22H,9,21H2,(H,23,24)/t15-/m0/s1	0	PTGYFMBBFXKQSC-HNNXBMFYSA-N	0	
0	0	fis@H@@Hx{q^crJIQQQYIIIFESUfhFHbjii`@@	O=C(OC(=O)CCC)c1c(cc(c(c1)OC)C)COC(=O)CC(=O)O	InChI=1S/C17H20O8/c1-4-5-15(20)25-17(22)12-7-13(23-3)10(2)6-11(12)9-24-16(21)8-14(18)19/h6-7H,4-5,8-9H2,1-3H3,(H,18,19)	YSHUZNQLUDNVBY-UHFFFAOYSA-N	CCCC(OC(c1c(COC(CC(O)=O)=O)cc(C)c(OC)c1)=O)=O	0	InChI=1S/C17H20O8/c1-4-5-15(20)25-17(22)12-7-13(23-3)10(2)6-11(12)9-24-16(21)8-14(18)19/h6-7H,4-5,8-9H2,1-3H3,(H,18,19)	1	YSHUZNQLUDNVBY-UHFFFAOYSA-N	1	
0	1	fkqa@EAj{rPQAiCHhheEidmBiddhdfBekYx@@HjfZj@@@DOH	Clc1c2c(c(N/C(=N\C(=O)CCNCc3ccccc3)/O)c(c(c2)F)O)ccc1	InChI=1S/C21H19ClFN3O3/c22-16-8-4-7-14-15(16)11-17(23)20(28)19(14)26-21(29)25-18(27)9-10-24-12-13-5-2-1-3-6-13/h1-8,11,24,28H,9-10,12H2,(H2,25,26,27,29)	XUXJBIXHFLDLIX-UHFFFAOYSA-N	O/C(/Nc1c(cccc2Cl)c2cc(F)c1O)=N/C(CCNCc1ccccc1)=O	0	InChI=1S/C21H19ClFN3O3/c22-16-8-4-7-14-15(16)11-17(23)20(28)19(14)26-21(29)25-18(27)9-10-24-12-13-5-2-1-3-6-13/h1-8,11,24,28H,9-10,12H2,(H2,25,26,27,29)	1	XUXJBIXHFLDLIX-UHFFFAOYSA-N	1	
1	0	fkaI@JPQcr\kv\@QOprRRqQIIIQJYFYZSdkAjuZfjjjF@jZP`Z@@	S(=O)(=O)(O)c1n(c2c(c1)[C@@H](O)c1c(C2)ccc(c1CP(=O)(O)O)C)CCC(=O)O	InChI=1S/C17H20NO9PS/c1-9-2-3-10-6-13-11(17(21)16(10)12(9)8-28(22,23)24)7-14(29(25,26)27)18(13)5-4-15(19)20/h2-3,7,17,21H,4-6,8H2,1H3,(H,19,20)(H2,22,23,24)(H,25,26,27)/t17-/m1/s1	YFJMBUKGXGMRCA-QGZVFWFLSA-N	Cc1c(CP(O)(O)=O)c([C@@H](c2c(C3)[n](CCC(O)=O)c(S(O)(=O)=O)c2)O)c3cc1	0	InChI=1S/C17H20NO9PS/c1-9-2-3-10-6-13-11(17(21)16(10)12(9)8-28(22,23)24)7-14(29(25,26)27)18(13)5-4-15(19)20/h2-3,7,17,21H,4-6,8H2,1H3,(H,19,20)(H2,22,23,24)(H,25,26,27)/t17-/m1/s1	1	YFJMBUKGXGMRCA-QGZVFWFLSA-N	1	
2	0	elVXBH@MeKgo`ICHhhdidUEEEEdieLhdfNHlja`XXBBj`HbjjfZhEPhaT@@	Fc1c(cc(cc1)O)[C@@H](CCc1c2c(c(cc1CCC(=O)O)c1[nH]ccc1)[C@@H](C=CC2)COC)C	InChI=1S/C29H32FNO4/c1-18(24-16-21(32)10-12-26(24)30)8-11-22-19(9-13-28(33)34)15-25(27-7-4-14-31-27)29-20(17-35-2)5-3-6-23(22)29/h3-5,7,10,12,14-16,18,20,31-32H,6,8-9,11,13,17H2,1-2H3,(H,33,34)/t18-,20+/m1/s1	IDSBLOGLCJEVFJ-QUCCMNQESA-N	C[C@H](CCc(c(CCC(O)=O)c1)c(CC=C[C@H]2COC)c2c1-c1ccc[nH]1)c(cc(cc1)O)c1F	0	InChI=1S/C29H32FNO4/c1-18(24-16-21(32)10-12-26(24)30)8-11-22-19(9-13-28(33)34)15-25(27-7-4-14-31-27)29-20(17-35-2)5-3-6-23(22)29/h3-5,7,10,12,14-16,18,20,31-32H,6,8-9,11,13,17H2,1-2H3,(H,33,34)/t18-,20+/m1/s1	1	IDSBLOGLCJEVFJ-QUCCMNQESA-N	1	
0	0	fdyA`@@BCdbbRtQbRryIwjBBH@J@@@	O(c1cc(O)cc(c1)c1ccc(cc1)OC)CC	InChI=1S/C15H16O3/c1-3-18-15-9-12(8-13(16)10-15)11-4-6-14(17-2)7-5-11/h4-10,16H,3H2,1-2H3	MJIPJOGDHUJCIK-UHFFFAOYSA-N	CCOc1cc(O)cc(-c(cc2)ccc2OC)c1	0	InChI=1S/C15H16O3/c1-3-18-15-9-12(8-13(16)10-15)11-4-6-14(17-2)7-5-11/h4-10,16H,3H2,1-2H3	1	MJIPJOGDHUJCIK-UHFFFAOYSA-N	1	
0	0	ff}P`@OY@aImfVUU]yJ|ej@`JBbh@@@	O=C(O)Cc1c(c2c(c(c1)CCC)ccnc2)CCCNC	InChI=1S/C18H24N2O2/c1-3-5-13-10-14(11-18(21)22)15(6-4-8-19-2)17-12-20-9-7-16(13)17/h7,9-10,12,19H,3-6,8,11H2,1-2H3,(H,21,22)	FBGCDBAFZMLSLC-UHFFFAOYSA-N	CCCc1cc(CC(O)=O)c(CCCNC)c2cnccc12	0	InChI=1S/C18H24N2O2/c1-3-5-13-10-14(11-18(21)22)15(6-4-8-19-2)17-12-20-9-7-16(13)17/h7,9-10,12,19H,3-6,8,11H2,1-2H3,(H,21,22)	1	FBGCDBAFZMLSLC-UHFFFAOYSA-N	1	
0	0	elVPFB@KGEkhTPHcrHRdNiCHhheEMEEhxldihmEmFIECBjcgh@BBF``JBBJX@@@@	Clc1c2c(c(c3c(F)cc(c(c3)c3c(O)c(O)c(c(c3)C)C(=O)O)F)ccc2c(cc1)Cl)C(=O)O	InChI=1S/C25H14Cl2F2O6/c1-9-6-14(22(30)23(31)19(9)24(32)33)13-7-12(17(28)8-18(13)29)10-2-3-11-15(26)4-5-16(27)20(11)21(10)25(34)35/h2-8,30-31H,1H3,(H,32,33)(H,34,35)	LQWXYHXKXQUTNR-UHFFFAOYSA-N	Cc(c(C(O)=O)c1O)cc(-c(c(F)c2)cc(-c3ccc(c(Cl)ccc4Cl)c4c3C(O)=O)c2F)c1O	0	InChI=1S/C25H14Cl2F2O6/c1-9-6-14(22(30)23(31)19(9)24(32)33)13-7-12(17(28)8-18(13)29)10-2-3-11-15(26)4-5-16(27)20(11)21(10)25(34)35/h2-8,30-31H,1H3,(H,32,33)(H,34,35)	1	LQWXYHXKXQUTNR-UHFFFAOYSA-N	1	
0	0	fluAB@A@dLbbbVVbbTQYqwhi`HJ@@@@@@	Fc1c(cc(c(c1)O)c1c2c(ccc1)cccc2)C	InChI=1S/C17H13FO/c1-11-9-15(17(19)10-16(11)18)14-8-4-6-12-5-2-3-7-13(12)14/h2-10,19H,1H3	ZQBXVUQQLYYMJX-UHFFFAOYSA-N	Cc(cc(-c1cccc2ccccc12)c(O)c1)c1F	0	InChI=1S/C17H13FO/c1-11-9-15(17(19)10-16(11)18)14-8-4-6-12-5-2-3-7-13(12)14/h2-10,19H,1H3	1	ZQBXVUQQLYYMJX-UHFFFAOYSA-N	1	
0	0	fbmaP@F@PYtTfyeYUVqJeiNV``bbJ@@@@	O=C(O)c1c2[nH]c3c(c2c(c(c1)OC)O)cccc3O	InChI=1S/C14H11NO5/c1-20-9-5-7(14(18)19)12-10(13(9)17)6-3-2-4-8(16)11(6)15-12/h2-5,15-17H,1H3,(H,18,19)	OETPRHUDUOAZLZ-UHFFFAOYSA-N	COc1cc(C(O)=O)c2[nH]c(c(O)ccc3)c3c2c1O	0	InChI=1S/C14H11NO5/c1-20-9-5-7(14(18)19)12-10(13(9)17)6-3-2-4-8(16)11(6)15-12/h2-5,15-17H,1H3,(H,18,19)	1	OETPRHUDUOAZLZ-UHFFFAOYSA-N	1	
0	0	e`\XNH@OhDLHdlg`@cIIKEDhdldhiXeDmiIhXxMMm\m@@AES@@AC@@@@	S(=O)(=O)(O)c1c2c(cc(c(c2)C(=O)O)O)cc(c1)Cc1c2c(cc(c1)C(=O)N)cccc2	InChI=1S/C23H17NO7S/c24-22(26)16-8-13-3-1-2-4-17(13)14(9-16)5-12-6-15-10-20(25)19(23(27)28)11-18(15)21(7-12)32(29,30)31/h1-4,6-11,25H,5H2,(H2,24,26)(H,27,28)(H,29,30,31)	RXWLYSBZAVGJFD-UHFFFAOYSA-N	NC(c1cc2ccccc2c(Cc(cc(c2c3)S(O)(=O)=O)cc2cc(O)c3C(O)=O)c1)=O	0	InChI=1S/C23H17NO7S/c24-22(26)16-8-13-3-1-2-4-17(13)14(9-16)5-12-6-15-10-20(25)19(23(27)28)11-18(15)21(7-12)32(29,30)31/h1-4,6-11,25H,5H2,(H2,24,26)(H,27,28)(H,29,30,31)	1	RXWLYSBZAVGJFD-UHFFFAOYSA-N	1	
