obstereo	obEZ	obSMILES	obInChi	obInChiKey
2	0	O=C(O[C@@H](C(=O)O)C(=O)NCCc1c(O)c2c(c3c1[C@H](C(=CC3)O)C)cccc2)NC(=O)C	InChI=1S/C23H24N2O8/c1-11-17(27)8-7-14-13-5-3-4-6-15(13)19(28)16(18(11)14)9-10-24-21(29)20(22(30)31)33-23(32)25-12(2)26/h3-6,8,11,20,27-28H,7,9-10H2,1-2H3,(H,24,29)(H,30,31)(H,25,26,32)/t11-,20+/m0/s1	CCFXHINQVRCFHV-PRWKNARSSA-N
1	0	O=C(O)CN[C@@H]1c2c3c(C(=C1)O)cccc3c(cc2)O	InChI=1S/C15H13NO4/c17-12-5-4-8-11(16-7-14(19)20)6-13(18)10-3-1-2-9(12)15(8)10/h1-6,11,16-18H,7H2,(H,19,20)/t11-/m0/s1	NISWCPPMNFKJLM-NSHDSACASA-N
0	0	O=C(N(c1c2c(c3c(O)cc(c(c3cc2)NOC)C)ccc1C)C(=O)CC(=O)O)NC(=O)CC(=O)O	InChI=1S/C24H23N3O9/c1-11-4-5-13-14(6-7-15-21(13)16(28)8-12(2)22(15)26-36-3)23(11)27(18(30)10-20(33)34)24(35)25-17(29)9-19(31)32/h4-8,26,28H,9-10H2,1-3H3,(H,31,32)(H,33,34)(H,25,29,35)	ONHIZBDNTVFCBY-UHFFFAOYSA-N
1	2	O(c1c2c(c(cc1)/C=C\C/C=C\[C@@H](CC)C)cnc(c2)O)CCCCC(C)C	InChI=1S/C25H35NO2/c1-5-20(4)12-7-6-8-13-21-14-15-24(28-16-10-9-11-19(2)3)22-17-25(27)26-18-23(21)22/h7-8,12-15,17-20H,5-6,9-11,16H2,1-4H3,(H,26,27)/b12-7-,13-8-/t20-/m1/s1	MAMZBNSBSHQPJQ-ABVIORTRSA-N
1	0	O=C(c1c(O)c(C(=O)CC)ccc1)c1nc(c([nH]1)c1c(cccc1)[C@H](O)C)O	InChI=1S/C21H20N2O5/c1-3-16(25)14-9-6-10-15(18(14)26)19(27)20-22-17(21(28)23-20)13-8-5-4-7-12(13)11(2)24/h4-11,24,26,28H,3H2,1-2H3,(H,22,23)/t11-/m1/s1	WYSQMFRASWKUOV-LLVKDONJSA-N
0	2	Cl/C(=C\C(=O)Nc1cc(O)c2c(c1)c(C(=O)O)ccc2C(C)C)/C(=C\c1cc(C(=O)O)ccc1)/C	InChI=1S/C27H24ClNO6/c1-14(2)19-7-8-20(27(34)35)21-11-18(12-23(30)25(19)21)29-24(31)13-22(28)15(3)9-16-5-4-6-17(10-16)26(32)33/h4-14,30H,1-3H3,(H,29,31)(H,32,33)(H,34,35)/b15-9-,22-13-	GINKHDIMBDCAPG-PKCYBFTLSA-N
1	1	O=C(/N=C(/O)\CC(=O)O)c1cc(c(cc1)CC)[C@H](NC(=O)CC(=O)O)COC	InChI=1S/C18H22N2O8/c1-3-10-4-5-11(18(27)20-15(22)8-17(25)26)6-12(10)13(9-28-2)19-14(21)7-16(23)24/h4-6,13H,3,7-9H2,1-2H3,(H,19,21)(H,23,24)(H,25,26)(H,20,22,27)/t13-/m1/s1	DWVWOBRKBBAYDJ-CYBMUJFWSA-N
0	0	O=C(O)CCCCC(=O)N(c1cc(OC)cc(c1)C(=O)Cn1cnc(c1)C)C(=O)C	InChI=1S/C21H25N3O6/c1-14-11-23(13-22-14)12-19(26)16-8-17(10-18(9-16)30-3)24(15(2)25)20(27)6-4-5-7-21(28)29/h8-11,13H,4-7,12H2,1-3H3,(H,28,29)	COUFAHVPJWTZHT-UHFFFAOYSA-N
0	1	O=C(OCCCCC[N+](=C(N)N)/C(=C/C(=O)O)/NC)NC(=O)CC(=O)O	InChI=1S/C14H23N5O7/c1-17-9(7-11(21)22)19(13(15)16)5-3-2-4-6-26-14(25)18-10(20)8-12(23)24/h7,17H,2-6,8H2,1H3,(H6,15,16,18,20,21,22,23,24,25)/p+1/b9-7+	RYKIGHBWMSNJTG-VQHVLOKHSA-O
0	0	O=C(O)CCc1c2c(c(c3c1occ3)OC)c(OC)c1c(c2OC)[nH]cc1	InChI=1S/C20H19NO6/c1-24-18-11-6-8-21-16(11)20(26-3)14-10(4-5-13(22)23)17-12(7-9-27-17)19(25-2)15(14)18/h6-9,21H,4-5H2,1-3H3,(H,22,23)	SVZWCJRHVHAYNS-UHFFFAOYSA-N
2	0	Fc1c(O)ccc(c1[C@@](O)(c1c2c(ccc1)CC=CC2)C[C@H](O)Cc1oc(cc1)C(=O)O)C(=O)O	InChI=1S/C26H23FO8/c27-23-20(29)10-9-18(24(30)31)22(23)26(34,19-7-3-5-14-4-1-2-6-17(14)19)13-15(28)12-16-8-11-21(35-16)25(32)33/h1-3,5,7-11,15,28-29,34H,4,6,12-13H2,(H,30,31)(H,32,33)/t15-,26+/m1/s1	FRHILJWSNMRGDS-WZQKQDCOSA-N
2	0	ClC[C@H](c1c(C#N)ccc(c1)C)c1c(c(C(=O)O)ccc1)[C@@H]1C=CC=CC1	InChI=1S/C23H20ClNO2/c1-15-10-11-17(14-25)20(12-15)21(13-24)18-8-5-9-19(23(26)27)22(18)16-6-3-2-4-7-16/h2-6,8-12,16,21H,7,13H2,1H3,(H,26,27)/t16-,21+/m1/s1	DVMXYMFPBCWSAG-IERDGZPVSA-N
0	0	Fc1c2c(cc(c1CC)OCC(=O)O)ccc(c2)O	InChI=1S/C14H13FO4/c1-2-10-12(19-7-13(17)18)5-8-3-4-9(16)6-11(8)14(10)15/h3-6,16H,2,7H2,1H3,(H,17,18)	AEVIJHMUIWDQRR-UHFFFAOYSA-N
2	0	ClCc1c(OC)cc2c(c1C)[C@@H](O)C=C([C@H]2NC(=O)c1cc(O)ccc1)O	InChI=1S/C20H20ClNO5/c1-10-14(9-21)17(27-2)7-13-18(10)15(24)8-16(25)19(13)22-20(26)11-4-3-5-12(23)6-11/h3-8,15,19,23-25H,9H2,1-2H3,(H,22,26)/t15-,19-/m0/s1	OTNPETOOIAXAMJ-KXBFYZLASA-N
3	0	Oc1ncc(c(c1[C@H](NCC)C)CC)C[C@@H](O)[C@@H](O)CO	InChI=1S/C15H26N2O4/c1-4-11-10(6-12(19)13(20)8-18)7-17-15(21)14(11)9(3)16-5-2/h7,9,12-13,16,18-20H,4-6,8H2,1-3H3,(H,17,21)/t9-,12-,13+/m1/s1	ITYRAHNYJAIKKE-WQAKAFBOSA-N
1	1	s1c2c3c(nc4c(c3)[C@@H](C(=CC4)C)C(=O)/N=C(\O)/CC)cc(c2cc1)C	InChI=1S/C21H20N2O2S/c1-4-18(24)23-21(25)19-11(2)5-6-16-14(19)10-15-17(22-16)9-12(3)13-7-8-26-20(13)15/h5,7-10,19H,4,6H2,1-3H3,(H,23,24,25)/t19-/m1/s1	XZSUWSRGAPJJHD-LJQANCHMSA-N
1	0	Fc1c2c(c(c(cc2O)O)C(=O)C[C@H](CC)C)c(cc1)n1cccc1	InChI=1S/C20H20FNO3/c1-3-12(2)10-15(23)20-17(25)11-16(24)18-13(21)6-7-14(19(18)20)22-8-4-5-9-22/h4-9,11-12,24-25H,3,10H2,1-2H3/t12-/m0/s1	FXAZNRDIAAFKQP-LBPRGKRZSA-N
0	0	FC(F)(c1c(c(O)cc2c1c1c(o2)c(ccc1)C)C)CCCC(C)C	InChI=1S/C21H24F2O2/c1-12(2)7-6-10-21(22,23)19-14(4)16(24)11-17-18(19)15-9-5-8-13(3)20(15)25-17/h5,8-9,11-12,24H,6-7,10H2,1-4H3	BXRGJGKGWUUNAX-UHFFFAOYSA-N
0	0	s1c(c2c(cc3c(c2)c(OCCCCC)c(cc3)C(=N)O)CCC)ccc1	InChI=1S/C23H27NO2S/c1-3-5-6-12-26-22-18(23(24)25)11-10-17-14-16(8-4-2)19(15-20(17)22)21-9-7-13-27-21/h7,9-11,13-15H,3-6,8,12H2,1-2H3,(H2,24,25)	NIMUQJMRHUXKBV-UHFFFAOYSA-N
0	0	O=C(O)c1nc2c(O)c3c(cc2cc1)cccc3	InChI=1S/C14H9NO3/c16-13-10-4-2-1-3-8(10)7-9-5-6-11(14(17)18)15-12(9)13/h1-7,16H,(H,17,18)	IODHFDNVGKZSMX-UHFFFAOYSA-N
1	0	Brc1c2c(O)c(C(=O)O)cc(c2c(cc1)C[C@@H](O)c1cc(ccc1)C)Cl	InChI=1S/C20H16BrClO4/c1-10-3-2-4-11(7-10)16(23)8-12-5-6-14(21)18-17(12)15(22)9-13(19(18)24)20(25)26/h2-7,9,16,23-24H,8H2,1H3,(H,25,26)/t16-/m1/s1	YVHNFNGOBMYISB-MRXNPFEDSA-N
1	1	O=C(/N=C(\O)/N(C(=O)C)C(=O)C)c1c(O)c(c(cc1OC)COC(=O)[C@@H](O)C(=O)O)C	InChI=1S/C18H20N2O11/c1-7-10(6-31-17(28)14(24)16(26)27)5-11(30-4)12(13(7)23)15(25)19-18(29)20(8(2)21)9(3)22/h5,14,23-24H,6H2,1-4H3,(H,26,27)(H,19,25,29)/t14-/m0/s1	URAHXEDPUZPMSP-AWEZNQCLSA-N
1	0	O=C(O)c1c(O)c2c(cc1)cccc2[C@H](c1c2nc(O)cc(c2cc(c1)O)O)C	InChI=1S/C22H17NO6/c1-10(15-7-12(24)8-16-17(25)9-18(26)23-20(15)16)13-4-2-3-11-5-6-14(22(28)29)21(27)19(11)13/h2-10,24,27H,1H3,(H,28,29)(H2,23,25,26)/t10-/m1/s1	SRXPCOUWNVQYMU-SNVBAGLBSA-N
0	1	o1cc(cc1)/C=C(/N)\c1c(cnc(c1)CO)C=C	InChI=1S/C14H14N2O2/c1-2-11-7-16-12(8-17)6-13(11)14(15)5-10-3-4-18-9-10/h2-7,9,17H,1,8,15H2/b14-5+	BOXYWJVRTFVGHA-LHHJGKSTSA-N
2	0	Brc1c2c(ccc1)[C@H](Cl)c1c([C@H]2Cl)c(c(cc1)Oc1ccccc1)CC	InChI=1S/C22H17BrCl2O/c1-2-14-18(26-13-7-4-3-5-8-13)12-11-16-19(14)22(25)20-15(21(16)24)9-6-10-17(20)23/h3-12,21-22H,2H2,1H3/t21-,22+/m0/s1	WNNRNQVOJNEIHT-FCHUYYIVSA-N
1	0	BrC1=C(Cl)[C@@H](c2c3c1cc1c(c3ccc2)sc(c1)C(=O)NCC(=O)O)F	InChI=1S/C18H10BrClFNO3S/c19-14-10-4-7-5-11(18(25)22-6-12(23)24)26-17(7)9-3-1-2-8(13(9)10)16(21)15(14)20/h1-5,16H,6H2,(H,22,25)(H,23,24)/t16-/m1/s1	FUMONWXCZVWYHO-MRXNPFEDSA-N
0	0	O=C(OCC)COc1c2c(c3c(c(c2)CC(C)C)cccc3)cc(c1)O	InChI=1S/C22H24O4/c1-4-25-22(24)13-26-21-12-16(23)11-19-18-8-6-5-7-17(18)15(9-14(2)3)10-20(19)21/h5-8,10-12,14,23H,4,9,13H2,1-3H3	AOVZCUWVJTXIJQ-UHFFFAOYSA-N
1	0	Fc1c2c(-n3c(C2)cc2c3ccc(c2[C@@H](O)CO)C(=O)O)c(cc1)O	InChI=1S/C18H14FNO5/c19-12-2-4-14(22)17-10(12)5-8-6-11-13(20(8)17)3-1-9(18(24)25)16(11)15(23)7-21/h1-4,6,15,21-23H,5,7H2,(H,24,25)/t15-/m0/s1	QOFAGADCSFZUHR-HNNXBMFYSA-N
3	2	O=C(O)/C=C/C(=O)CCC[C@@H](O)[C@@H]([C@@H](c1ncc(c(c1)C)NC)C/C=C\CC(=O)O)CC	InChI=1S/C24H34N2O6/c1-4-18(22(28)10-7-8-17(27)12-13-24(31)32)19(9-5-6-11-23(29)30)20-14-16(2)21(25-3)15-26-20/h5-6,12-15,18-19,22,25,28H,4,7-11H2,1-3H3,(H,29,30)(H,31,32)/b6-5-,13-12+/t18-,19+,22-/m1/s1	OWRJBJOWZKQKIH-FRYDHUAKSA-N
0	3	O=C(O)/C=C(\NCCCCC)/C=C(\C/C=C\Cc1c2c(ccc1)CC=CC2)/C	InChI=1S/C25H33NO2/c1-3-4-9-17-26-23(19-25(27)28)18-20(2)11-5-6-12-21-14-10-15-22-13-7-8-16-24(21)22/h5-8,10,14-15,18-19,26H,3-4,9,11-13,16-17H2,1-2H3,(H,27,28)/b6-5-,20-18-,23-19-	JONYPSNLLKOKSB-JITUPDIXSA-N
1	0	O=C(O)c1c(C(=O)CC[C@@H](C(=O)O)CC(=O)OC)cccc1	InChI=1S/C15H16O7/c1-22-13(17)8-9(14(18)19)6-7-12(16)10-4-2-3-5-11(10)15(20)21/h2-5,9H,6-8H2,1H3,(H,18,19)(H,20,21)/t9-/m1/s1	SFIOCSKXRMPWLM-SECBINFHSA-N
1	0	O=C(O)c1c(c2c(O)nc(cc2C(=O)NO)O)c(c2c(c1)cc(cc2O)C(=O)O)[C@@H](O)C(=O)C	InChI=1S/C21H16N2O11/c1-6(24)17(27)16-13-7(2-8(20(30)31)4-11(13)25)3-10(21(32)33)14(16)15-9(18(28)23-34)5-12(26)22-19(15)29/h2-5,17,25,27,34H,1H3,(H,23,28)(H,30,31)(H,32,33)(H2,22,26,29)/t17-/m0/s1	XYIATRAGYQCSRE-KRWDZBQOSA-N
2	0	S(=O)(=O)(O)CC(=O)[C@H](C(=O)C(=O)O)[C@H](C(=O)c1c(cccc1)CC(=O)O)CC(=O)NC(=O)C	InChI=1S/C19H19NO12S/c1-9(21)20-14(23)7-12(16(18(27)19(28)29)13(22)8-33(30,31)32)17(26)11-5-3-2-4-10(11)6-15(24)25/h2-5,12,16H,6-8H2,1H3,(H,24,25)(H,28,29)(H,20,21,23)(H,30,31,32)/t12-,16-/m1/s1	FZIJPTOBZPJYQN-MLGOLLRUSA-N
0	1	O=C(N/C(=C/C1=CCC=CC1)/C(=N)O)CCNC(=O)C	InChI=1S/C14H19N3O3/c1-10(18)16-8-7-13(19)17-12(14(15)20)9-11-5-3-2-4-6-11/h2-3,6,9H,4-5,7-8H2,1H3,(H2,15,20)(H,16,18)(H,17,19)/b12-9+	QUXBWPNOADDTIU-FMIVXFBMSA-N
2	1	O[C@@H]1[C@H](c2c(CC1)c(c(cc2)CN)Cc1n(cc(c1)c1c(N)cccc1)CC)CC/C(=C\C)/C#N	InChI=1S/C30H36N4O/c1-3-20(17-31)9-11-27-25-12-10-21(18-32)28(26(25)13-14-30(27)35)16-23-15-22(19-34(23)4-2)24-7-5-6-8-29(24)33/h3,5-8,10,12,15,19,27,30,35H,4,9,11,13-14,16,18,32-33H2,1-2H3/b20-3+/t27-,30-/m0/s1	SHBXKOVIPAYWMT-UVTVYEHVSA-N
0	1	O=C(O)c1c(Oc2c(/C(=C/COC)/CCC(CCC)(C)C)cccc2)cc(cc1)OC	InChI=1S/C26H34O5/c1-6-15-26(2,3)16-13-19(14-17-29-4)21-9-7-8-10-23(21)31-24-18-20(30-5)11-12-22(24)25(27)28/h7-12,14,18H,6,13,15-17H2,1-5H3,(H,27,28)/b19-14+	UETIPXPOSIXCIA-XMHGGMMESA-N
0	0	O=C(O)c1c2c(cc(c1CC)O)cc(c(c2)CCC)O	InChI=1S/C16H18O4/c1-3-5-9-6-12-10(7-13(9)17)8-14(18)11(4-2)15(12)16(19)20/h6-8,17-18H,3-5H2,1-2H3,(H,19,20)	ROZUWCBSOMMPCD-UHFFFAOYSA-N
0	0	O=C(OC(C)(C)C)c1oc(cc1)C(=O)Nc1cc(c(cc1)OC)C(=O)CC(=O)O	InChI=1S/C20H21NO8/c1-20(2,3)29-19(26)16-8-7-15(28-16)18(25)21-11-5-6-14(27-4)12(9-11)13(22)10-17(23)24/h5-9H,10H2,1-4H3,(H,21,25)(H,23,24)	OCTXSLHQBJCFFW-UHFFFAOYSA-N
2	0	O=C(O)c1cc2c(cc1)[nH]c1c2cc2c(c1OC)[C@@H](C[C@H](C2)O)CC	InChI=1S/C20H21NO4/c1-3-10-6-13(22)7-12-9-15-14-8-11(20(23)24)4-5-16(14)21-18(15)19(25-2)17(10)12/h4-5,8-10,13,21-22H,3,6-7H2,1-2H3,(H,23,24)/t10-,13-/m1/s1	DZMCNJBTRVMEIW-ZWNOBZJWSA-N
0	0	O=C(O)Cc1c(c2c(cc1)c1c(c(c2)OC)c2c(c(c1)O)oc(c2)C)CC(C)(C)C	InChI=1S/C25H26O5/c1-13-8-18-23-17(10-20(26)24(18)30-13)15-7-6-14(9-22(27)28)19(12-25(2,3)4)16(15)11-21(23)29-5/h6-8,10-11,26H,9,12H2,1-5H3,(H,27,28)	PNHOWCFRFNCQPO-UHFFFAOYSA-N
3	0	O=C(O)c1c2c(cc(c1)O)[C@@H](O)C1=C([C@@H]2O)CC=C([C@@H]1CC(=O)O)CC	InChI=1S/C19H20O7/c1-2-8-3-4-10-15(11(8)7-14(21)22)18(24)12-5-9(20)6-13(19(25)26)16(12)17(10)23/h3,5-6,11,17-18,20,23-24H,2,4,7H2,1H3,(H,21,22)(H,25,26)/t11-,17-,18+/m0/s1	UNLSELKODBAGNH-FJNPEDAXSA-N
1	0	O=C(OCCC)c1c2c3c(nc4c5c3CC[C@H](c5ccc4)C(=O)O)c(cc2c(cc1)O)C(=O)O	InChI=1S/C26H21NO7/c1-2-10-34-26(33)15-8-9-19(28)16-11-17(25(31)32)23-22(21(15)16)14-7-6-13(24(29)30)12-4-3-5-18(27-23)20(12)14/h3-5,8-9,11,13,28H,2,6-7,10H2,1H3,(H,29,30)(H,31,32)/t13-/m1/s1	NKPSEAQLSGFQFV-CYBMUJFWSA-N
0	0	Brc1cc(c2cc(C(=O)Nc3c(F)c4c(OC(=O)C)c(ccc4cc3N)C)ccc2)ccc1	InChI=1S/C26H20BrFN2O3/c1-14-9-10-18-13-21(29)24(23(28)22(18)25(14)33-15(2)31)30-26(32)19-7-3-5-16(11-19)17-6-4-8-20(27)12-17/h3-13H,29H2,1-2H3,(H,30,32)	AASJTGVAGBTMAH-UHFFFAOYSA-N
2	0	O=C(O)c1cc(c(cc1)CCC)[C@@H]1[C@@H](OC)CC=CC1	InChI=1S/C17H22O3/c1-3-6-12-9-10-13(17(18)19)11-15(12)14-7-4-5-8-16(14)20-2/h4-5,9-11,14,16H,3,6-8H2,1-2H3,(H,18,19)/t14-,16+/m1/s1	DDLFMOBGIHHUNG-ZBFHGGJFSA-N
0	0	O=C(O)c1c(OC)c(c(cc1)C)C(=O)NC(=O)CCC(=O)c1cc(O)ccc1	InChI=1S/C20H19NO7/c1-11-6-7-14(20(26)27)18(28-2)17(11)19(25)21-16(24)9-8-15(23)12-4-3-5-13(22)10-12/h3-7,10,22H,8-9H2,1-2H3,(H,26,27)(H,21,24,25)	MWOWMIFOYCWUOD-UHFFFAOYSA-N
0	0	S(c1c(OC)ccc(c1C(CCCC(=O)O)(C)C)C(=O)NC(=O)NC)C	InChI=1S/C18H26N2O5S/c1-18(2,10-6-7-13(21)22)14-11(16(23)20-17(24)19-3)8-9-12(25-4)15(14)26-5/h8-9H,6-7,10H2,1-5H3,(H,21,22)(H2,19,20,23,24)	LFVPAGMMSKMVMT-UHFFFAOYSA-N
0	0	O=C(NC(=O)c1cc(OC)ccc1)NC(=O)c1[nH]cc(c1)CCCC	InChI=1S/C18H21N3O4/c1-3-4-6-12-9-15(19-11-12)17(23)21-18(24)20-16(22)13-7-5-8-14(10-13)25-2/h5,7-11,19H,3-4,6H2,1-2H3,(H2,20,21,22,23,24)	QNHBIAUWPMAMIY-UHFFFAOYSA-N
0	1	s1c(ccc1CC(=O)O)/C=C/c1c(N)ccc(c1)c1oc(cc1)COc1ccccc1	InChI=1S/C25H21NO4S/c26-23-12-7-18(14-17(23)6-9-21-10-11-22(31-21)15-25(27)28)24-13-8-20(30-24)16-29-19-4-2-1-3-5-19/h1-14H,15-16,26H2,(H,27,28)/b9-6+	NPTJXWOFVQBPIM-RMKNXTFCSA-N
1	0	O=C(O)c1c2c(c(cc1)C(=O)O)CC=C1[C@H]2C=CC=C1	InChI=1S/C16H12O4/c17-15(18)12-7-8-13(16(19)20)14-10-4-2-1-3-9(10)5-6-11(12)14/h1-5,7-8,10H,6H2,(H,17,18)(H,19,20)/t10-/m1/s1	IXVIFFGRHCOYEG-SNVBAGLBSA-N
1	0	Fc1c(NC(=O)CN[C@H](O)c2c(OCCC)cccc2)c(OC)c(c(c1)C(=O)O)c1ccccc1	InChI=1S/C26H27FN2O6/c1-3-13-35-20-12-8-7-11-17(20)25(31)28-15-21(30)29-23-19(27)14-18(26(32)33)22(24(23)34-2)16-9-5-4-6-10-16/h4-12,14,25,28,31H,3,13,15H2,1-2H3,(H,29,30)(H,32,33)/t25-/m1/s1	PLGYVTMERJNEAD-RUZDIDTESA-N
0	0	O=C(O)c1c(C(=O)c2c(O)ccc(c2)O)cccc1	InChI=1S/C14H10O5/c15-8-5-6-12(16)11(7-8)13(17)9-3-1-2-4-10(9)14(18)19/h1-7,15-16H,(H,18,19)	VLXYMWIODHEZLX-UHFFFAOYSA-N
1	1	Clc1cc(Nc2c(C(=O)O)cc3c(c2)Cc2c([C@@H]3/C=C\CC(=O)O)cccc2)ccc1	InChI=1S/C25H20ClNO4/c26-17-6-3-7-18(13-17)27-23-12-16-11-15-5-1-2-8-19(15)20(9-4-10-24(28)29)21(16)14-22(23)25(30)31/h1-9,12-14,20,27H,10-11H2,(H,28,29)(H,30,31)/b9-4-/t20-/m0/s1	BNNPBWSDACJBOP-WVPUOPKMSA-N
0	2	O=C(N)C/C=C(/C=C\C(=O)Cc1c2c(ccc1)cccc2C)\C	InChI=1S/C20H21NO2/c1-14(10-12-19(21)23)9-11-18(22)13-17-8-4-7-16-6-3-5-15(2)20(16)17/h3-11H,12-13H2,1-2H3,(H2,21,23)/b11-9-,14-10+	IWMOSEKTOHRWGC-JIYPUEFQSA-N
1	1	O[C@@H](C#N)C/C(=C\c1nccc2c1cc1c(c2)CC=C(C1)C)/C1CCCCC1	InChI=1S/C25H28N2O/c1-17-7-8-19-12-20-9-10-27-25(24(20)14-21(19)11-17)15-22(13-23(28)16-26)18-5-3-2-4-6-18/h7,9-10,12,14-15,18,23,28H,2-6,8,11,13H2,1H3/b22-15+/t23-/m1/s1	VAUZQMOLONVREZ-VKIDYWOHSA-N
0	0	Clc1c(c2n(c(cc2c2c1cc1c(c2C)cc(c(c1)Cl)OC)O)C)C(=O)N	InChI=1S/C20H16Cl2N2O3/c1-8-10-6-14(27-3)13(21)5-9(10)4-11-16(8)12-7-15(25)24(2)19(12)17(18(11)22)20(23)26/h4-7,25H,1-3H3,(H2,23,26)	QZEBMPGGPUZERF-UHFFFAOYSA-N
0	0	FCCc1c(O)c2c(O)c3c(c(c2cc1C(C(=O)O)C(=O)O)C#N)c(O)c(cc3)C=C	InChI=1S/C22H16FNO7/c1-2-9-3-4-11-15(18(9)25)14(8-24)13-7-12(17(21(28)29)22(30)31)10(5-6-23)19(26)16(13)20(11)27/h2-4,7,17,25-27H,1,5-6H2,(H,28,29)(H,30,31)	CTFKXWSDTPLYDT-UHFFFAOYSA-N
0	1	S(=O)(=O)(c1cc(c(cc1)O)C(=O)O)/C=C(/N(C(=O)OC(=O)CC)C(=O)CC(=O)O)\Nc1ccccc1	InChI=1S/C22H20N2O11S/c1-2-20(29)35-22(32)24(18(26)11-19(27)28)17(23-13-6-4-3-5-7-13)12-36(33,34)14-8-9-16(25)15(10-14)21(30)31/h3-10,12,23,25H,2,11H2,1H3,(H,27,28)(H,30,31)/b17-12+	CSGKSLGABXAJDX-SFQUDFHCSA-N
0	0	Clc1c(C(=O)OC(=O)CC(=O)O)cc(c(c1)Cl)C=C	InChI=1S/C12H8Cl2O5/c1-2-6-3-7(9(14)4-8(6)13)12(18)19-11(17)5-10(15)16/h2-4H,1,5H2,(H,15,16)	WFZXWAVFLNJREY-UHFFFAOYSA-N
4	0	O=C(O)[C@H](N)C(=O)c1c(O)cc(c(c1[C@H](O)C)[C@H](CO)C)C[C@H](O)C	InChI=1S/C17H25NO7/c1-7(6-19)12-10(4-8(2)20)5-11(22)14(13(12)9(3)21)16(23)15(18)17(24)25/h5,7-9,15,19-22H,4,6,18H2,1-3H3,(H,24,25)/t7-,8+,9+,15+/m0/s1	PTHUSOUZPDIWNG-AKILIGGWSA-N
0	0	Clc1c(Oc2c(cccc2C)C)c(c(c(c1O)C(=O)O)O)C(=O)NOCC	InChI=1S/C18H18ClNO7/c1-4-26-20-17(23)11-13(21)10(18(24)25)14(22)12(19)16(11)27-15-8(2)6-5-7-9(15)3/h5-7,21-22H,4H2,1-3H3,(H,20,23)(H,24,25)	OLRKMBLFXMDTJL-UHFFFAOYSA-N
0	1	S(=O)(=O)(OCCCCCC(=O)OC(=O)N/C(=C/c1[nH]c(cc1CC(=O)O)C)/COc1ccccc1)N	InChI=1S/C23H29N3O9S/c1-16-12-17(13-21(27)28)20(25-16)14-18(15-33-19-8-4-2-5-9-19)26-23(30)35-22(29)10-6-3-7-11-34-36(24,31)32/h2,4-5,8-9,12,14,25H,3,6-7,10-11,13,15H2,1H3,(H,26,30)(H,27,28)(H2,24,31,32)/b18-14+	BPTQWHMXKBFMEA-NBVRZTHBSA-N
4	0	O=C(O)[C@H](O)Cc1c2c3c(c4c1CC[C@@H](C4)OC)CCC[C@H]3C=C[C@H]2O	InChI=1S/C21H26O5/c1-26-12-6-7-13-15(9-12)14-4-2-3-11-5-8-17(22)20(19(11)14)16(13)10-18(23)21(24)25/h5,8,11-12,17-18,22-23H,2-4,6-7,9-10H2,1H3,(H,24,25)/t11-,12-,17+,18+/m0/s1	HSXHXJMYNPIDNJ-YDOWWZDFSA-N
3	0	Clc1[nH]c2c(c1)cccc2C(=O)[C@H]1[C@@H](c2cc(ncc2)C)CC[C@H](C1)C	InChI=1S/C22H23ClN2O/c1-13-6-7-17(15-8-9-24-14(2)11-15)19(10-13)22(26)18-5-3-4-16-12-20(23)25-21(16)18/h3-5,8-9,11-13,17,19,25H,6-7,10H2,1-2H3/t13-,17-,19-/m1/s1	BHVHFQJCSSMEMN-OMWUSAIZSA-N
0	0	O=C(O)c1c2c(c(OCC)ccc2)cc(c1)CCOC(=O)CC(=O)c1c(O)cc(cc1)CCO	InChI=1S/C26H26O8/c1-2-33-24-5-3-4-18-20(24)12-17(13-21(18)26(31)32)9-11-34-25(30)15-23(29)19-7-6-16(8-10-27)14-22(19)28/h3-7,12-14,27-28H,2,8-11,15H2,1H3,(H,31,32)	IDZZGYBYKXEJAT-UHFFFAOYSA-N
0	0	O=C(O)c1c(O)c(Oc2c3c(ccc2)cccc3)ccc1O	InChI=1S/C17H12O5/c18-12-8-9-14(16(19)15(12)17(20)21)22-13-7-3-5-10-4-1-2-6-11(10)13/h1-9,18-19H,(H,20,21)	BONMEQBTRPSIJF-UHFFFAOYSA-N
0	1	O=C(O)c1nc(c(cc1O)O)C(=O)NC(=O)/C=C(\O)/Nc1cc(ccc1)C	InChI=1S/C17H15N3O7/c1-8-3-2-4-9(5-8)18-12(23)7-13(24)19-16(25)14-10(21)6-11(22)15(20-14)17(26)27/h2-7,18,21-23H,1H3,(H,26,27)(H,19,24,25)/b12-7-	LWTFVMHSPRCJAC-GHXNOFRVSA-N
0	0	O=C(O)c1c(O)cc(cc1C)c1c(O)c2c(O)cccc2cc1C(=O)O	InChI=1S/C19H14O7/c1-8-5-10(7-13(21)14(8)19(25)26)15-11(18(23)24)6-9-3-2-4-12(20)16(9)17(15)22/h2-7,20-22H,1H3,(H,23,24)(H,25,26)	BWECQJVPPJANJF-UHFFFAOYSA-N
